#Position (bp)	insert size
38.0	329.6360531309298
113.0	221.55377166156984
188.0	210.7563098346388
263.0	192.99616122840692
338.0	237.65857226448216
413.0	221.2814332247557
488.0	195.96975609756097
563.0	182.92895204262877
638.0	238.51408450704224
713.0	226.73015049299428
788.0	195.79903730445247
863.0	169.47288503253796
938.0	247.27241079199302
1013.0	238.82906341873164
1088.0	199.03495440729483
1163.0	194.4455252918288
1238.0	248.9939393939394
1313.0	285.0211267605634
1388.0	194.95833333333334
1463.0	165.56716417910448
1538.0	258.6
1613.0	238.83653250773995
1688.0	208.07199546485262
1763.0	177.76609442060087
1838.0	170.55913978494624
1913.0	230.9634464751958
1988.0	216.7194719471947
2063.0	175.0702875399361
2138.0	162.5909090909091
2213.0	240.874213836478
2288.0	220.06560283687944
2363.0	196.9423558897243
2438.0	174.80281690140845
2513.0	243.79633867276888
2588.0	227.81757877280265
2663.0	189.79015918958032
2738.0	164.16304347826087
2813.0	243.13953488372093
2888.0	230.64004044489383
2963.0	198.11363636363637
3038.0	163.37556561085972
3113.0	222.25
3188.0	233.8438818565401
3263.0	202.1712
3338.0	171.8993710691824
3413.0	127.66666666666667
3488.0	244.45679012345678
3563.0	230.46296296296296
3638.0	203.5
3713.0	176.33333333333334
3788.0	252.032590051458
3863.0	220.6697247706422
3938.0	190.30691399662732
4013.0	176.51601423487546
4088.0	228.43592778928678
4163.0	202.22305529522023
4238.0	175.40963855421685
4313.0	229.55325914149444
4388.0	210.08745874587459
4463.0	185.75
4538.0	164.5680473372781
4613.0	239.09722222222223
4688.0	233.19842969307638
4763.0	200.32374100719426
4838.0	173.993993993994
4913.0	224.52941176470588
4988.0	489.03125
5063.0	187.8
5138.0	166.22222222222223
5213.0	162.5
5288.0	237.48761904761903
5363.0	213.46195652173913
5438.0	180.06176470588235
5513.0	178.71428571428572
5588.0	232.5839499146272
5663.0	211.84860248447205
5738.0	197.0110429447853
5813.0	158.3404255319149
5888.0	239.875
5963.0	240.73333333333332
6038.0	198.95238095238096
6113.0	157.5
6188.0	237.6526458616011
6263.0	210.08356883326604
6338.0	180.4780487804878
6413.0	258.2972972972973
6488.0	247.57917261055636
6563.0	223.34151785714286
6638.0	198.92323232323233
6713.0	254.627688172043
6788.0	251.18685121107268
6863.0	207.45030120481928
6938.0	171.4496644295302
7013.0	249.68262653898768
7088.0	265.6681473739221
7163.0	205.50751653638002
7238.0	263.22532588454374
7313.0	234.84183673469389
7388.0	237.3145108338805
7463.0	186.21906923950056
7538.0	161.69277108433735
7613.0	258.6543624161074
7688.0	244.47603833865816
7763.0	210.0561797752809
7838.0	170.81958762886597
7913.0	241.13084112149534
7988.0	245.5747003994674
8063.0	209.57227297152068
8138.0	180.9940594059406
8213.0	411.9
8288.0	247.99297752808988
8363.0	221.41580756013747
8438.0	192.16140350877194
8513.0	176.0
8588.0	232.63636363636363
8663.0	237.23125
8738.0	203.65277777777777
8813.0	162.95652173913044
8888.0	236.38072669826224
8963.0	228.59870782483847
9038.0	190.62078853046594
9113.0	172.07567567567568
9188.0	249.0085308056872
9263.0	232.62926829268292
9338.0	199.70991847826087
9413.0	174.02265372168284
9488.0	228.44482561463693
9563.0	215.0336053768603
9638.0	183.583857442348
9713.0	169.88235294117646
9788.0	342.76978417266184
9863.0	226.92322643343053
9938.0	189.34715025906735
10013.0	172.68571428571428
10088.0	240.8374628344896
10163.0	220.33604060913706
10238.0	185.32527472527474
10313.0	160.3793103448276
10388.0	244.57
10463.0	246.35
10538.0	189.67094017094018
10613.0	183.671875
10688.0	255.1344696969697
10763.0	225.06494746895893
10838.0	199.80817610062894
10913.0	173.3104089219331
10988.0	230.09897292250233
11063.0	225.38647642679902
11138.0	200.40627279358134
11213.0	171.60173160173161
11288.0	242.0
11363.0	223.6971256971257
11438.0	206.11053719008265
11513.0	171.30073349633253
11588.0	238.15724815724815
11663.0	216.1844262295082
11738.0	180.1867469879518
11813.0	212.75
11888.0	235.78512705530642
11963.0	212.09669317706152
12038.0	183.67376490630323
12113.0	227.0875842155919
12188.0	221.30843840931135
12263.0	184.60896445131377
12338.0	162.38888888888889
12413.0	254.6934713375796
12488.0	232.53147184098438
12563.0	198.5202360876897
12638.0	185.9550898203593
12713.0	245.2288043478261
12788.0	227.71617752326415
12863.0	194.67339449541285
12938.0	207.5229982964225
13013.0	241.43402900601345
13088.0	220.46375074895147
13163.0	194.97814473045167
13238.0	189.0954128440367
13313.0	238.41746031746032
13388.0	225.08466737815723
13463.0	197.50426229508196
13538.0	187.69714285714286
13613.0	234.60029571217348
13688.0	225.49475524475525
13763.0	191.34874759152217
13838.0	191.04142011834318
13913.0	239.4165545087483
13988.0	224.40033444816052
14063.0	193.90695002871914
14138.0	176.57928118393235
14213.0	250.17376237623762
14288.0	228.26046114432108
14363.0	195.62002743484226
14438.0	169.03012048192772
14513.0	219.5529411764706
14588.0	243.42812006319116
14663.0	202.76029328821207
14738.0	170.8904109589041
14813.0	131.75
14888.0	237.16711590296495
14963.0	210.662100456621
15038.0	179.12582781456953
15113.0	192.1
15188.0	242.18233713901947
15263.0	215.44405594405595
15338.0	196.29539800995025
15413.0	186.5060975609756
15488.0	248.7854286983563
15563.0	227.69485842026825
15638.0	204.19470588235293
15713.0	173.94074074074075
15788.0	221.11688311688312
15863.0	236.43509684880024
15938.0	210.69051512673752
16013.0	176.45338983050848
16088.0	212.84558823529412
16163.0	240.86391843971631
16238.0	212.5355086372361
16313.0	175.6547455295736
16388.0	259.5093457943925
16463.0	256.1157120743034
16538.0	222.67239185750637
16613.0	198.40360169491527
16688.0	193.91666666666666
16763.0	244.05292360221938
16838.0	232.86942786942788
16913.0	198.29788639365918
16988.0	188.42570951585978
17063.0	247.43346276032474
17138.0	230.116485013624
17213.0	201.21209243431466
17288.0	189.78686964795432
17363.0	242.08672936259143
17438.0	236.00290444379903
17513.0	199.61339229311434
17588.0	172.32263814616755
17663.0	239.48996832101372
17738.0	232.88283157038242
17813.0	198.2294952681388
17888.0	176.4483306836248
17963.0	242.9793906810036
18038.0	225.95150915388422
18113.0	203.50340979541227
18188.0	185.50392156862745
18263.0	260.7960543854972
18338.0	237.16793462947308
18413.0	208.5968364197531
18488.0	205.64684354986275
18563.0	257.09285714285716
18638.0	252.49355971896955
18713.0	208.77071391349662
18788.0	189.62674650698602
18863.0	227.848
18938.0	243.2679493195683
19013.0	215.64624808575803
19088.0	179.5836431226766
19163.0	151.0392156862745
19238.0	230.61290322580646
19313.0	217.28571428571428
19388.0	212.0
19463.0	201.0
19538.0	234.3272727272727
19613.0	238.92307692307693
19688.0	197.96762589928056
19763.0	165.97058823529412
19838.0	228.75
19913.0	217.9318181818182
19988.0	180.36363636363637
20063.0	232.625
20138.0	260.0
20213.0	235.04202898550724
20288.0	212.08250825082507
20363.0	181.45578231292518
20438.0	223.58333333333334
20513.0	247.98849372384936
20588.0	219.96570397111913
20663.0	184.09294871794873
20738.0	172.24590163934425
20813.0	245.94736842105263
20888.0	310.925
20963.0	271.7857142857143
21038.0	276.48148148148147
21113.0	236.66071428571428
21188.0	213.5531914893617
21263.0	194.7391304347826
21338.0	244.19532324621733
21413.0	230.7057220708447
21488.0	197.9040121889284
21563.0	170.97627118644067
21638.0	235.86386768447838
21713.0	227.31489111241908
21788.0	199.17555266579973
21863.0	170.98026315789474
21938.0	242.85427135678393
22013.0	230.82105263157894
22088.0	200.62659123055164
22163.0	170.63025210084032
22238.0	242.33224755700326
22313.0	230.21813161527842
22388.0	205.62550443906377
22463.0	174.78401122019636
22538.0	231.3489010989011
22613.0	212.33825944170772
22688.0	185.9515306122449
22763.0	191.96666666666667
22838.0	245.24436741767764
22913.0	216.4167113015533
22988.0	192.05925155925155
23063.0	199.24107142857142
23138.0	241.55780346820808
23213.0	235.06957398537938
23288.0	192.3863744640305
23363.0	172.95961538461538
23438.0	242.68460264900662
23513.0	232.98314606741573
23588.0	203.05434782608697
23663.0	177.2448275862069
23738.0	222.78571428571428
23813.0	239.65477404009513
23888.0	210.45935314685315
23963.0	180.4461670973299
24038.0	193.56565656565655
24113.0	238.74786324786325
24188.0	214.65241897604508
24263.0	184.9479077711358
24338.0	202.3684210526316
24413.0	251.18805159538357
24488.0	223.66145833333334
24563.0	193.65969989281885
24638.0	198.9153005464481
24713.0	241.04440961337514
24788.0	217.92355961209356
24863.0	189.9189814814815
24938.0	221.67857142857142
25013.0	241.97920927062032
25088.0	213.06112600536193
25163.0	186.09313725490196
25238.0	202.85611510791367
25313.0	240.01552106430154
25388.0	216.16331994645248
25463.0	186.36576576576576
25538.0	198.97905759162305
25613.0	248.12356979405035
25688.0	222.79523539421442
25763.0	193.77262693156732
25838.0	178.44642857142858
25913.0	249.0967051775781
25988.0	232.2455438341215
26063.0	200.178412132025
26138.0	171.0814606741573
26213.0	240.5419325432999
26288.0	228.72799575821844
26363.0	192.40373044524668
26438.0	179.57556270096464
26513.0	251.1080472706809
26588.0	230.18969332911792
26663.0	200.47252155172413
26738.0	181.46268656716418
26813.0	240.9335604770017
26888.0	235.84234127920698
26963.0	204.68285714285713
27038.0	180.03471196454947
27113.0	240.802538787024
27188.0	241.29513965251815
27263.0	207.78238341968913
27338.0	173.86775178026448
27413.0	239.60416666666666
27488.0	254.38618042226489
27563.0	223.85219899062724
27638.0	193.47373188405797
27713.0	202.20625
27788.0	238.44755804643714
27863.0	223.82487838776927
27938.0	192.7396984924623
28013.0	188.67945205479452
28088.0	247.99153140437545
28163.0	226.91282722513088
28238.0	196.90896921017404
28313.0	193.33972602739726
28388.0	240.78130841121495
