#Position (bp)	mapping quality
38.0	59.996057794896835
113.0	59.998313308583135
188.0	59.9882748322584
263.0	59.99276280079609
338.0	59.98782523877839
413.0	59.92362819049412
488.0	59.68069878405418
563.0	60.0
638.0	59.99801967126543
713.0	59.93129902101105
788.0	60.0
863.0	59.996586253982706
938.0	59.996909605974764
1013.0	59.98064438082181
1088.0	59.98826061436118
1163.0	60.0
1238.0	60.0
1313.0	60.0
1388.0	60.0
1463.0	60.0
1538.0	60.0
1613.0	59.99348174889691
1688.0	59.991821662680756
1763.0	59.98354814875626
1838.0	51.573278242233506
1913.0	46.082280197581525
1988.0	59.992881263119465
2063.0	60.0
2138.0	59.98032728248234
2213.0	59.97556406288181
2288.0	60.0
2363.0	60.0
2438.0	59.96137339055794
2513.0	60.0
2588.0	60.0
2663.0	60.0
2738.0	59.82926060223869
2813.0	60.0
2888.0	26.879104124497253
2963.0	59.99803684193306
3038.0	59.99619579000761
3113.0	59.98600311041991
3188.0	59.98275820434184
3263.0	60.0
3338.0	59.990932446728124
3413.0	60.0
3488.0	60.0
3563.0	60.0
3638.0	60.0
3713.0	60.0
3788.0	59.98957065878672
3863.0	59.99570846148344
3938.0	59.98903388529444
4013.0	60.0
4088.0	59.98785675468021
4163.0	35.45767631903903
4238.0	59.99778172138421
4313.0	51.33594301641375
4388.0	59.9968328538626
4463.0	60.0
4538.0	60.0
4613.0	60.0
4688.0	33.461599344676046
4763.0	60.0
4838.0	60.0
4913.0	60.0
4988.0	60.0
5063.0	60.0
5138.0	60.0
5213.0	59.93439037725533
5288.0	59.99098422238918
5363.0	59.98270145596079
5438.0	60.0
5513.0	60.0
5588.0	58.82808466701084
5663.0	60.0
5738.0	59.991641125661744
5813.0	60.0
5888.0	59.98422120369675
5963.0	59.99208756428854
6038.0	59.910614525139664
6113.0	59.99569104815254
6188.0	57.41573618481608
6263.0	59.988257310903634
6338.0	59.98924350972934
6413.0	59.99259511571444
6488.0	59.99395140501458
6563.0	59.966146737735365
6638.0	60.0
6713.0	60.0
6788.0	60.0
6863.0	60.0
6938.0	60.0
7013.0	60.0
7088.0	60.0
7163.0	60.0
7238.0	60.0
7313.0	60.0
7388.0	60.0
7463.0	60.0
7538.0	60.0
7613.0	60.0
7688.0	60.0
7763.0	60.0
7838.0	60.0
7913.0	60.0
7988.0	60.0
8063.0	60.0
8138.0	60.0
8213.0	60.0
8288.0	60.0
8363.0	59.97141495950453
8438.0	60.0
8513.0	60.0
8588.0	59.904610492845784
8663.0	60.0
8738.0	60.0
8813.0	60.0
8888.0	60.0
8963.0	59.98511555033294
9038.0	59.99005835314458
9113.0	60.0
9188.0	59.93693192357633
9263.0	60.0
9338.0	59.992063492063494
9413.0	60.0
9488.0	59.99340804218853
9563.0	60.0
9638.0	60.0
9713.0	59.99951377633712
9788.0	59.99616214919645
9863.0	55.96257637474542
9938.0	60.0
10013.0	60.0
10088.0	60.0
10163.0	60.0
10238.0	60.0
10313.0	60.0
10388.0	60.0
10463.0	60.0
10538.0	60.0
10613.0	59.978322133102104
10688.0	58.159533328963754
10763.0	59.99227301996137
10838.0	60.0
10913.0	59.90516595957075
10988.0	59.9971363115693
11063.0	59.78464587540199
11138.0	59.984351707286955
11213.0	59.985693371788244
11288.0	59.96851057955565
11363.0	59.99398999763893
11438.0	60.0
11513.0	59.98040709698487
11588.0	59.997149440577715
11663.0	59.96724018806559
11738.0	60.0
11813.0	59.995739165941735
11888.0	59.96799710708313
11963.0	59.988202545984514
12038.0	59.99797591336909
12113.0	59.99735288667708
12188.0	59.988133679871886
12263.0	59.99309310356856
12338.0	60.0
12413.0	59.98982311606494
12488.0	59.79470844438666
12563.0	59.98387313533127
12638.0	59.992121848739494
12713.0	59.99657534246575
12788.0	59.99629743906202
12863.0	60.0
12938.0	60.0
13013.0	60.0
13088.0	59.990692383266975
13163.0	60.0
