#Position (bp)	Coverage
38.0	19562.386666666665
113.0	52009.346666666665
188.0	64964.45333333333
263.0	93932.64
338.0	150178.28
413.0	178625.6
488.0	191203.16
563.0	285046.25333333336
638.0	396601.85333333333
713.0	420828.0266666667
788.0	471378.92
863.0	476500.86666666664
938.0	518398.18666666665
1013.0	576986.1466666666
1088.0	588963.76
1163.0	608475.7466666667
1238.0	715629.08
1313.0	696326.2133333334
1388.0	711227.36
1463.0	711923.8
1538.0	712430.1066666667
1613.0	732026.0133333333
1688.0	750826.5066666667
1763.0	757775.1333333333
1838.0	765683.9466666667
1913.0	757639.2533333333
1988.0	749418.7466666667
2063.0	747425.32
2138.0	747987.72
2213.0	745033.8266666667
2288.0	740982.52
2363.0	740182.6
2438.0	740246.9866666667
2513.0	740593.1466666666
2588.0	740637.2266666667
2663.0	740491.52
2738.0	740614.6933333334
2813.0	741320.7333333333
2888.0	744270.7066666667
2963.0	746316.7466666667
3038.0	747206.5333333333
3113.0	746795.4666666667
3188.0	759497.2
3263.0	1047401.2533333333
3338.0	1066256.7333333334
3413.0	1074354.2533333334
3488.0	1070685.7866666666
3563.0	1069792.96
3638.0	1069668.0933333333
3713.0	1069316.32
3788.0	1070821.2933333332
3863.0	1074277.8133333332
3938.0	1076574.08
4013.0	1078852.2933333332
4088.0	1091537.6133333333
4163.0	1114664.52
4238.0	1136113.0
4313.0	1153223.9866666666
4388.0	1141169.8266666667
4463.0	1140813.76
4538.0	1140666.1733333333
4613.0	1142132.2533333334
4688.0	1145607.72
4763.0	1150841.0133333334
4838.0	1152725.28
4913.0	1160123.9866666666
4988.0	1151298.6133333333
5063.0	1148849.2
5138.0	1148728.7333333334
5213.0	1149616.4666666666
5288.0	1161862.92
5363.0	1173906.8666666667
5438.0	1177727.4666666666
5513.0	1190592.4933333334
5588.0	1192696.1866666668
5663.0	1201437.12
5738.0	1224362.2266666666
5813.0	1228738.3466666667
5888.0	1255617.52
5963.0	1267867.3333333333
6038.0	1263121.96
6113.0	1300266.0666666667
6188.0	1688979.44
6263.0	2063928.2133333334
6338.0	2115679.013333333
6413.0	2442176.053333333
6488.0	2594383.6266666665
6563.0	2450978.6533333333
6638.0	2412499.44
6713.0	2413638.7066666665
6788.0	2420362.1466666665
6863.0	2423832.32
6938.0	2423028.1866666665
7013.0	2419027.6133333333
7088.0	2417669.5733333332
7163.0	2425241.2533333334
7238.0	2424479.2133333334
7313.0	2425044.546666667
7388.0	2425830.973333333
7463.0	2425074.986666667
7538.0	2425831.3733333335
7613.0	2426566.026666667
7688.0	2433051.32
7763.0	2453695.7466666666
7838.0	2467465.4
7913.0	2468409.2
7988.0	2463013.16
8063.0	2464346.0933333333
8138.0	2465081.4266666668
8213.0	2466094.6933333334
8288.0	2464696.3466666667
8363.0	2466406.946666667
8438.0	2465840.1466666665
8513.0	2466547.1333333333
8588.0	2462679.56
8663.0	2459765.1466666665
8738.0	2460558.466666667
8813.0	2461188.2933333335
8888.0	2463972.6533333333
8963.0	2483527.8933333335
9038.0	2477466.4266666668
9113.0	2480054.6533333333
9188.0	2474344.96
9263.0	2463234.3866666667
9338.0	2461375.64
9413.0	2461504.04
9488.0	2503734.7733333334
9563.0	2644683.4
9638.0	2804118.4133333336
9713.0	2867188.026666667
9788.0	2895799.1333333333
9863.0	2912457.6
9938.0	2922426.066666667
10013.0	2922281.7066666665
10088.0	2924485.1333333333
10163.0	2930970.7466666666
10238.0	2939429.546666667
10313.0	2940068.8133333335
10388.0	2938223.6266666665
10463.0	2945837.453333333
10538.0	2957288.0
10613.0	2959757.053333333
10688.0	2958035.68
10763.0	2954507.5733333332
10838.0	2952811.76
10913.0	2952793.3733333335
10988.0	2950741.64
11063.0	2947011.2666666666
11138.0	2956777.986666667
11213.0	2965636.2933333335
11288.0	2987212.32
11363.0	2984185.6933333334
11438.0	2990550.453333333
11513.0	2991444.0933333333
11588.0	3029561.12
11663.0	3041493.7733333334
11738.0	3073596.973333333
11813.0	3074475.546666667
11888.0	3076658.8533333335
11963.0	3085731.6
12038.0	3084429.96
12113.0	3094978.7333333334
12188.0	3093763.4
12263.0	3079331.8266666667
12338.0	3077476.4266666668
12413.0	3161607.96
12488.0	3330379.3866666667
12563.0	3365073.546666667
12638.0	3496800.986666667
12713.0	3828430.2666666666
12788.0	3911103.3066666666
12863.0	4011587.0
12938.0	3931889.68
13013.0	4028581.8933333335
13088.0	4040463.8133333335
13163.0	4012356.3733333335
13238.0	4060505.9066666667
13313.0	4105254.9066666667
13388.0	4022332.84
13463.0	4005804.72
13538.0	4000502.8533333335
13613.0	4102412.8666666667
13688.0	4175185.52
13763.0	4157317.9066666667
13838.0	4339537.013333334
13913.0	4446396.426666667
13988.0	4391271.773333333
14063.0	4385906.36
14138.0	4378494.946666666
14213.0	4342284.96
14288.0	4331426.2
14363.0	4331020.306666667
14438.0	4330835.986666666
14513.0	4326894.1866666665
14588.0	4300166.866666666
14663.0	4306821.173333333
14738.0	4290039.893333334
14813.0	4286809.173333333
14888.0	4272677.053333334
14963.0	4261818.773333333
15038.0	4262993.32
15113.0	4262981.8
15188.0	4267309.68
15263.0	4283238.8533333335
15338.0	4310706.8133333335
15413.0	4308990.213333333
15488.0	4135697.546666667
15563.0	4001103.16
15638.0	4002450.506666667
15713.0	3996642.7066666665
15788.0	3984140.2666666666
15863.0	3970383.72
15938.0	3907282.1866666665
16013.0	3859395.76
16088.0	3855810.56
16163.0	3810508.5866666664
16238.0	3796460.36
16313.0	3795193.64
16388.0	3794683.5733333332
16463.0	3796094.9066666667
16538.0	3797960.4
16613.0	3799643.5866666664
16688.0	3801294.8266666667
