#Position (bp)	mapping quality
38.0	60.0
113.0	60.0
188.0	60.0
263.0	60.0
338.0	60.0
413.0	60.0
488.0	59.97127353973827
563.0	59.99288425047438
638.0	60.0
713.0	60.0
788.0	60.0
863.0	60.0
938.0	60.0
1013.0	59.997757504714336
1088.0	60.0
1163.0	60.0
1238.0	60.0
1313.0	60.0
1388.0	60.0
1463.0	60.0
1538.0	60.0
1613.0	60.0
1688.0	60.0
1763.0	60.0
1838.0	60.0
1913.0	60.0
1988.0	60.0
2063.0	60.0
2138.0	59.99633654902919
2213.0	60.0
2288.0	60.0
2363.0	59.994544131910764
2438.0	60.0
2513.0	59.99641684084801
2588.0	59.998418055262604
2663.0	59.99411562791154
2738.0	59.99415546464056
2813.0	60.0
2888.0	60.0
2963.0	59.99699874947895
3038.0	59.995865110723145
3113.0	59.997038816184514
3188.0	59.99780177909346
3263.0	59.99566130403846
3338.0	59.993572576325654
3413.0	59.99118062088429
3488.0	59.98703928716079
3563.0	59.99056626304602
3638.0	59.9987294326917
3713.0	60.0
3788.0	60.0
3863.0	59.99305443011599
3938.0	59.98441895693573
4013.0	59.98193859121012
4088.0	59.99785966539436
4163.0	59.98852019898322
4238.0	60.0
4313.0	59.99742677016769
4388.0	60.0
4463.0	59.99703849950642
4538.0	59.98554913294798
4613.0	60.0
4688.0	59.995623791984244
4763.0	59.99499937492187
4838.0	60.0
4913.0	60.0
4988.0	60.0
5063.0	59.98625350821926
5138.0	60.0
5213.0	59.99123533135317
5288.0	59.99788494077834
5363.0	59.99828679115984
5438.0	59.99751259250046
5513.0	60.0
5588.0	59.99815239649571
5663.0	60.0
5738.0	59.988118397993475
5813.0	60.0
5888.0	59.99792781902953
5963.0	60.0
6038.0	60.0
6113.0	60.0
6188.0	60.0
6263.0	60.0
6338.0	60.0
6413.0	59.99640309333973
6488.0	60.0
6563.0	60.0
6638.0	60.0
6713.0	60.0
6788.0	60.0
6863.0	60.0
6938.0	60.0
7013.0	60.0
7088.0	60.0
7163.0	60.0
7238.0	59.991450555713875
7313.0	60.0
7388.0	60.0
7463.0	60.0
7538.0	59.99734618957053
7613.0	60.0
7688.0	59.9984076433121
7763.0	59.99621923401681
7838.0	59.99264044484422
7913.0	60.0
7988.0	59.99757660617158
8063.0	59.98515413501004
8138.0	59.99598171681149
8213.0	59.998442569759895
8288.0	60.0
8363.0	60.0
8438.0	60.0
8513.0	60.0
8588.0	60.0
8663.0	60.0
8738.0	60.0
8813.0	59.99069382690518
8888.0	59.993057965984036
8963.0	59.995905554797325
9038.0	59.99558141247515
9113.0	60.0
9188.0	59.98135140175297
9263.0	60.0
9338.0	60.0
9413.0	60.0
9488.0	59.998179445944714
9563.0	60.0
9638.0	59.989551285772336
9713.0	60.0
9788.0	60.0
9863.0	60.0
9938.0	59.97939796268742
10013.0	59.99158296391897
10088.0	60.0
10163.0	59.99838039194515
10238.0	59.99705658711276
10313.0	60.0
10388.0	59.99706088859135
10463.0	59.96365563716211
10538.0	59.98593785438875
10613.0	59.97604746956033
10688.0	59.999245173830175
10763.0	59.99356218865499
10838.0	59.994865944095835
10913.0	59.99418435591742
10988.0	59.99613514122838
11063.0	59.97512953367875
11138.0	59.99133824166306
11213.0	59.99021287007585
11288.0	59.99167052290606
11363.0	59.98771875959472
11438.0	59.99577067669173
11513.0	59.996755236687456
11588.0	59.97691324602509
11663.0	59.996403416754085
11738.0	59.98698057936422
11813.0	59.99619868220983
11888.0	59.997011021856906
11963.0	59.99916201117318
12038.0	59.997412677878394
12113.0	60.0
12188.0	59.99573833368847
12263.0	59.99830261538679
12338.0	59.9981195348983
12413.0	59.998254291533314
12488.0	59.99439435089625
12563.0	59.995903318312166
12638.0	59.99560782782685
12713.0	59.996789211751484
12788.0	59.99842973043706
12863.0	59.99635524237638
12938.0	59.99386691199019
13013.0	59.994171928120444
13088.0	60.0
13163.0	60.0
13238.0	59.994905323936486
13313.0	60.0
13388.0	59.99408633944412
13463.0	59.99425837320574
13538.0	60.0
13613.0	60.0
13688.0	59.993323689774115
13763.0	60.0
13838.0	60.0
13913.0	60.0
13988.0	60.0
14063.0	60.0
14138.0	59.998518518518516
14213.0	59.99804859010635
14288.0	60.0
14363.0	60.0
14438.0	60.0
14513.0	59.99609997074978
14588.0	59.997682234326106
14663.0	60.0
14738.0	60.0
14813.0	59.9945350214045
14888.0	60.0
14963.0	59.99649798634215
15038.0	60.0
15113.0	60.0
15188.0	59.99730458221024
15263.0	59.99440324611725
15338.0	60.0
15413.0	60.0
15488.0	60.0
15563.0	60.0
15638.0	59.98563347400557
15713.0	60.0
15788.0	59.9936657077252
15863.0	60.0
15938.0	60.0
16013.0	59.99386395511922
16088.0	59.99425562470081
16163.0	60.0
16238.0	60.0
16313.0	60.0
16388.0	60.0
16463.0	60.0
16538.0	59.98681144766343
16613.0	59.99779086892489
16688.0	59.99556130941372
16763.0	60.0
16838.0	59.99411341487344
16913.0	59.9966783845877
16988.0	59.99041905239866
17063.0	59.9979094805059
17138.0	59.998960534977996
17213.0	59.993370584335636
17288.0	59.998440626867996
17363.0	59.99844680300285
17438.0	59.99779371207943
17513.0	59.99763956095834
17588.0	59.99887825306611
17663.0	60.0
17738.0	59.99659299007708
17813.0	59.996642276536505
17888.0	59.995094592605916
17963.0	59.999131693198265
18038.0	59.99777155325833
18113.0	59.99555838686273
18188.0	59.99419771293185
18263.0	59.96914960207458
18338.0	59.99362841565313
18413.0	59.996867713082516
18488.0	59.99845372780455
18563.0	59.99585363325386
18638.0	60.0
18713.0	59.99774334286144
18788.0	59.990024384837064
18863.0	60.0
18938.0	59.99405891575213
19013.0	59.998386359357774
19088.0	59.998945221855
19163.0	59.99529583943132
19238.0	59.99419476561366
19313.0	60.0
19388.0	59.99676950411888
19463.0	59.994536016756214
19538.0	60.0
19613.0	59.99612215220552
19688.0	59.99836610206416
19763.0	59.997769129712715
19838.0	59.98862226717129
19913.0	59.99471158878196
19988.0	59.99731951393853
20063.0	59.997842247761334
20138.0	59.994278039592785
20213.0	59.98433420365535
20288.0	60.0
20363.0	60.0
20438.0	60.0
20513.0	59.99817817453088
20588.0	60.0
20663.0	59.99812077173641
20738.0	60.0
20813.0	59.99442715831515
20888.0	59.99801633219823
20963.0	60.0
21038.0	59.99258649093905
21113.0	59.996056782334385
21188.0	59.99614831552999
21263.0	59.997150591252314
21338.0	59.99865980187404
21413.0	59.99835668214124
21488.0	59.99816693144324
21563.0	59.99805705773777
21638.0	59.99454049135578
21713.0	60.0
21788.0	60.0
21863.0	60.0
21938.0	60.0
22013.0	60.0
22088.0	60.0
22163.0	59.8211467648606
22238.0	59.990877299680704
22313.0	59.99382705464771
22388.0	60.0
22463.0	59.972260748959776
22538.0	60.0
22613.0	59.99467045656422
22688.0	59.98669475551613
22763.0	59.99403697078116
22838.0	60.0
22913.0	59.99152602217357
22988.0	59.98633755351125
23063.0	60.0
23138.0	59.99632982627844
23213.0	60.0
23288.0	59.99885574795942
23363.0	60.0
23438.0	59.99925935069744
23513.0	59.99932663711352
23588.0	60.0
23663.0	59.984701505510934
23738.0	59.995673430536925
23813.0	59.94228672808499
23888.0	59.985497437880696
23963.0	59.991632966113514
24038.0	60.0
24113.0	59.99636021717371
24188.0	59.99419054996127
24263.0	59.99624945035048
24338.0	59.99660297239915
24413.0	59.991563949946105
24488.0	60.0
24563.0	59.99933133370269
24638.0	60.0
24713.0	59.99064196144488
24788.0	59.998027354024195
24863.0	59.993810923719636
24938.0	60.0
25013.0	60.0
25088.0	60.0
25163.0	59.984997499583265
25238.0	60.0
25313.0	60.0
25388.0	59.99679743795036
25463.0	59.98729082821436
25538.0	59.99421435803481
25613.0	59.99454619824569
25688.0	60.0
25763.0	59.99108734402852
25838.0	59.98844041999807
25913.0	60.0
25988.0	60.0
26063.0	59.955562870309414
26138.0	60.0
26213.0	60.0
26288.0	60.0
26363.0	60.0
26438.0	60.0
26513.0	60.0
26588.0	60.0
26663.0	60.0
26738.0	60.0
26813.0	59.99701804085284
26888.0	59.99340985227086
26963.0	60.0
27038.0	59.99572672399979
27113.0	60.0
27188.0	59.99873115232516
27263.0	59.99130403275481
27338.0	60.0
27413.0	59.991755599322126
27488.0	60.0
27563.0	60.0
27638.0	60.0
27713.0	59.99038114704821
27788.0	60.0
27863.0	60.0
27938.0	60.0
28013.0	59.99656946826758
28088.0	59.99576101547229
28163.0	60.0
28238.0	59.99654980736425
28313.0	59.99895191014377
28388.0	59.99391403575504
28463.0	59.99666666666667
28538.0	59.99438570225507
28613.0	60.0
28688.0	60.0
28763.0	60.0
28838.0	60.0
28913.0	60.0
28988.0	59.994661921708186
29063.0	59.994332672145084
29138.0	60.0
29213.0	60.0
29288.0	60.0
29363.0	60.0
29438.0	59.98937159558921
29513.0	59.989463054836015
29588.0	60.0
29663.0	59.99847347665691
29738.0	60.0
29813.0	59.99489470325463
29877.0	52.142699115044245
