NC_045512.2	0	24305	29903	0.812795
NC_045512.2	1	1584	29903	0.0529713
NC_045512.2	2	10	29903	0.000334415
NC_045512.2	3	9	29903	0.000300973
NC_045512.2	4	19	29903	0.000635388
NC_045512.2	5	4	29903	0.000133766
NC_045512.2	6	3	29903	0.000100324
NC_045512.2	8	3	29903	0.000100324
NC_045512.2	9	7	29903	0.00023409
NC_045512.2	10	2	29903	6.68829e-05
NC_045512.2	11	18	29903	0.000601946
NC_045512.2	12	3	29903	0.000100324
NC_045512.2	14	3	29903	0.000100324
NC_045512.2	15	7	29903	0.00023409
NC_045512.2	16	1	29903	3.34415e-05
NC_045512.2	17	3	29903	0.000100324
NC_045512.2	18	7	29903	0.00023409
NC_045512.2	20	35	29903	0.00117045
NC_045512.2	21	5	29903	0.000167207
NC_045512.2	22	4	29903	0.000133766
NC_045512.2	23	9	29903	0.000300973
NC_045512.2	24	9	29903	0.000300973
NC_045512.2	25	3	29903	0.000100324
NC_045512.2	26	18	29903	0.000601946
NC_045512.2	27	6	29903	0.000200649
NC_045512.2	28	9	29903	0.000300973
NC_045512.2	29	2	29903	6.68829e-05
NC_045512.2	30	11	29903	0.000367856
NC_045512.2	31	21	29903	0.000702271
NC_045512.2	32	5	29903	0.000167207
NC_045512.2	33	11	29903	0.000367856
NC_045512.2	34	10	29903	0.000334415
NC_045512.2	35	13	29903	0.000434739
NC_045512.2	36	20	29903	0.000668829
NC_045512.2	37	20	29903	0.000668829
NC_045512.2	38	12	29903	0.000401298
NC_045512.2	39	5	29903	0.000167207
NC_045512.2	40	19	29903	0.000635388
NC_045512.2	41	35	29903	0.00117045
NC_045512.2	42	16	29903	0.000535063
NC_045512.2	43	26	29903	0.000869478
NC_045512.2	44	41	29903	0.0013711
NC_045512.2	45	35	29903	0.00117045
NC_045512.2	46	40	29903	0.00133766
NC_045512.2	47	23	29903	0.000769154
NC_045512.2	48	5	29903	0.000167207
NC_045512.2	49	14	29903	0.00046818
NC_045512.2	50	3	29903	0.000100324
NC_045512.2	52	10	29903	0.000334415
NC_045512.2	53	12	29903	0.000401298
NC_045512.2	54	4	29903	0.000133766
NC_045512.2	56	4	29903	0.000133766
