NC_045512.2	0	107	29903	0.00357824
NC_045512.2	1	43	29903	0.00143798
NC_045512.2	2	79	29903	0.00264188
NC_045512.2	3	48	29903	0.00160519
NC_045512.2	4	22	29903	0.000735712
NC_045512.2	5	6	29903	0.000200649
NC_045512.2	6	19	29903	0.000635388
NC_045512.2	7	19	29903	0.000635388
NC_045512.2	8	41	29903	0.0013711
NC_045512.2	9	35	29903	0.00117045
NC_045512.2	10	22	29903	0.000735712
NC_045512.2	11	27	29903	0.000902919
NC_045512.2	12	37	29903	0.00123733
NC_045512.2	13	19	29903	0.000635388
NC_045512.2	14	34	29903	0.00113701
NC_045512.2	15	54	29903	0.00180584
NC_045512.2	16	21	29903	0.000702271
NC_045512.2	17	23	29903	0.000769154
NC_045512.2	18	8	29903	0.000267532
NC_045512.2	19	16	29903	0.000535063
NC_045512.2	20	21	29903	0.000702271
NC_045512.2	21	19	29903	0.000635388
NC_045512.2	22	7	29903	0.00023409
NC_045512.2	23	5	29903	0.000167207
NC_045512.2	24	11	29903	0.000367856
NC_045512.2	25	9	29903	0.000300973
NC_045512.2	26	4	29903	0.000133766
NC_045512.2	27	7	29903	0.00023409
NC_045512.2	28	7	29903	0.00023409
NC_045512.2	29	3	29903	0.000100324
NC_045512.2	31	1	29903	3.34415e-05
NC_045512.2	34	3	29903	0.000100324
NC_045512.2	37	2	29903	6.68829e-05
NC_045512.2	38	3	29903	0.000100324
NC_045512.2	39	3	29903	0.000100324
NC_045512.2	40	2	29903	6.68829e-05
NC_045512.2	41	5	29903	0.000167207
NC_045512.2	42	4	29903	0.000133766
NC_045512.2	43	2	29903	6.68829e-05
NC_045512.2	44	4	29903	0.000133766
NC_045512.2	45	2	29903	6.68829e-05
NC_045512.2	46	6	29903	0.000200649
NC_045512.2	47	10	29903	0.000334415
NC_045512.2	48	8	29903	0.000267532
NC_045512.2	49	13	29903	0.000434739
NC_045512.2	50	11	29903	0.000367856
NC_045512.2	51	8	29903	0.000267532
NC_045512.2	52	2	29903	6.68829e-05
NC_045512.2	53	6	29903	0.000200649
NC_045512.2	54	6	29903	0.000200649
NC_045512.2	55	1	29903	3.34415e-05
NC_045512.2	56	1	29903	3.34415e-05
NC_045512.2	57	2	29903	6.68829e-05
NC_045512.2	58	5	29903	0.000167207
NC_045512.2	59	8	29903	0.000267532
NC_045512.2	60	2	29903	6.68829e-05
NC_045512.2	61	12	29903	0.000401298
NC_045512.2	62	4	29903	0.000133766
NC_045512.2	63	5	29903	0.000167207
NC_045512.2	64	3	29903	0.000100324
NC_045512.2	65	9	29903	0.000300973
NC_045512.2	66	4	29903	0.000133766
NC_045512.2	67	4	29903	0.000133766
NC_045512.2	68	8	29903	0.000267532
NC_045512.2	70	6	29903	0.000200649
NC_045512.2	71	3	29903	0.000100324
NC_045512.2	72	8	29903	0.000267532
NC_045512.2	73	2	29903	6.68829e-05
NC_045512.2	74	4	29903	0.000133766
NC_045512.2	75	8	29903	0.000267532
NC_045512.2	76	5	29903	0.000167207
NC_045512.2	77	8	29903	0.000267532
NC_045512.2	78	7	29903	0.00023409
NC_045512.2	79	8	29903	0.000267532
NC_045512.2	80	13	29903	0.000434739
NC_045512.2	81	29	29903	0.000969802
NC_045512.2	82	13	29903	0.000434739
NC_045512.2	83	14	29903	0.00046818
NC_045512.2	84	18	29903	0.000601946
NC_045512.2	85	13	29903	0.000434739
NC_045512.2	86	10	29903	0.000334415
NC_045512.2	87	17	29903	0.000568505
NC_045512.2	88	11	29903	0.000367856
NC_045512.2	89	8	29903	0.000267532
NC_045512.2	90	15	29903	0.000501622
NC_045512.2	91	13	29903	0.000434739
NC_045512.2	92	11	29903	0.000367856
NC_045512.2	93	13	29903	0.000434739
NC_045512.2	94	4	29903	0.000133766
NC_045512.2	95	7	29903	0.00023409
NC_045512.2	96	15	29903	0.000501622
NC_045512.2	97	9	29903	0.000300973
NC_045512.2	98	14	29903	0.00046818
NC_045512.2	99	8	29903	0.000267532
NC_045512.2	100	14	29903	0.00046818
NC_045512.2	101	8	29903	0.000267532
NC_045512.2	102	11	29903	0.000367856
NC_045512.2	103	12	29903	0.000401298
NC_045512.2	104	12	29903	0.000401298
NC_045512.2	105	10	29903	0.000334415
NC_045512.2	106	12	29903	0.000401298
NC_045512.2	107	11	29903	0.000367856
NC_045512.2	108	7	29903	0.00023409
NC_045512.2	109	7	29903	0.00023409
NC_045512.2	110	10	29903	0.000334415
NC_045512.2	111	7	29903	0.00023409
NC_045512.2	112	7	29903	0.00023409
NC_045512.2	113	11	29903	0.000367856
NC_045512.2	114	7	29903	0.00023409
NC_045512.2	115	6	29903	0.000200649
NC_045512.2	116	7	29903	0.00023409
NC_045512.2	117	8	29903	0.000267532
NC_045512.2	118	5	29903	0.000167207
NC_045512.2	119	6	29903	0.000200649
NC_045512.2	120	2	29903	6.68829e-05
NC_045512.2	121	7	29903	0.00023409
NC_045512.2	122	6	29903	0.000200649
NC_045512.2	123	2	29903	6.68829e-05
NC_045512.2	124	7	29903	0.00023409
NC_045512.2	125	5	29903	0.000167207
NC_045512.2	126	4	29903	0.000133766
NC_045512.2	127	5	29903	0.000167207
NC_045512.2	128	8	29903	0.000267532
NC_045512.2	129	8	29903	0.000267532
NC_045512.2	130	7	29903	0.00023409
NC_045512.2	131	11	29903	0.000367856
NC_045512.2	132	10	29903	0.000334415
NC_045512.2	133	1	29903	3.34415e-05
NC_045512.2	134	7	29903	0.00023409
NC_045512.2	135	12	29903	0.000401298
NC_045512.2	136	7	29903	0.00023409
NC_045512.2	137	7	29903	0.00023409
NC_045512.2	138	5	29903	0.000167207
NC_045512.2	139	4	29903	0.000133766
NC_045512.2	140	4	29903	0.000133766
NC_045512.2	141	5	29903	0.000167207
NC_045512.2	142	4	29903	0.000133766
NC_045512.2	143	3	29903	0.000100324
NC_045512.2	144	3	29903	0.000100324
NC_045512.2	145	4	29903	0.000133766
NC_045512.2	146	7	29903	0.00023409
NC_045512.2	147	11	29903	0.000367856
NC_045512.2	148	4	29903	0.000133766
NC_045512.2	149	7	29903	0.00023409
NC_045512.2	150	1	29903	3.34415e-05
NC_045512.2	151	2	29903	6.68829e-05
NC_045512.2	152	1	29903	3.34415e-05
NC_045512.2	153	5	29903	0.000167207
NC_045512.2	154	9	29903	0.000300973
NC_045512.2	155	7	29903	0.00023409
NC_045512.2	156	10	29903	0.000334415
NC_045512.2	157	3	29903	0.000100324
NC_045512.2	158	2	29903	6.68829e-05
NC_045512.2	159	7	29903	0.00023409
NC_045512.2	160	8	29903	0.000267532
NC_045512.2	161	14	29903	0.00046818
NC_045512.2	162	8	29903	0.000267532
NC_045512.2	163	12	29903	0.000401298
NC_045512.2	164	9	29903	0.000300973
NC_045512.2	165	3	29903	0.000100324
NC_045512.2	166	5	29903	0.000167207
NC_045512.2	167	4	29903	0.000133766
NC_045512.2	168	2	29903	6.68829e-05
NC_045512.2	169	9	29903	0.000300973
NC_045512.2	170	6	29903	0.000200649
NC_045512.2	171	11	29903	0.000367856
NC_045512.2	172	8	29903	0.000267532
NC_045512.2	173	1	29903	3.34415e-05
NC_045512.2	174	3	29903	0.000100324
NC_045512.2	175	12	29903	0.000401298
