#Position (bp)	Coverage
38.0	70.38666666666667
113.0	369.25333333333333
188.0	648.9733333333334
263.0	776.2133333333334
338.0	1976.0266666666666
413.0	7291.066666666667
488.0	10842.226666666667
563.0	9761.706666666667
638.0	5952.4
713.0	3283.0266666666666
788.0	3885.826666666667
863.0	4063.44
938.0	3110.306666666667
1013.0	4934.906666666667
1088.0	7939.666666666667
1163.0	8193.573333333334
1238.0	5929.266666666666
1313.0	1980.28
1388.0	300.6666666666667
1463.0	321.85333333333335
1538.0	304.2
1613.0	2981.2533333333336
1688.0	7586.346666666666
1763.0	10044.68
1838.0	8089.293333333333
1913.0	3166.733333333333
1988.0	375.46666666666664
2063.0	334.61333333333334
2138.0	318.9066666666667
2213.0	898.8
2288.0	2310.8133333333335
2363.0	3166.1866666666665
2438.0	3043.96
2513.0	1971.36
2588.0	855.44
2663.0	772.5733333333334
2738.0	846.6
2813.0	764.96
2888.0	1906.68
2963.0	3242.2933333333335
3038.0	3434.653333333333
3113.0	2499.08
3188.0	1040.64
3263.0	636.48
3338.0	724.5466666666666
3413.0	656.4666666666667
3488.0	596.1333333333333
3563.0	830.52
3638.0	1098.0
3713.0	968.6266666666667
3788.0	1037.8266666666666
3863.0	2039.2666666666667
3938.0	2994.7733333333335
4013.0	3418.6133333333332
4088.0	4634.2
4163.0	7930.866666666667
4238.0	9353.12
4313.0	6529.746666666667
4388.0	3202.68
4463.0	1559.5466666666666
4538.0	1449.72
4613.0	1030.8
4688.0	1642.0666666666666
4763.0	3020.3333333333335
4838.0	3466.32
4913.0	3054.2933333333335
4988.0	2150.84
5063.0	2089.0266666666666
5138.0	2122.88
5213.0	1264.6666666666667
5288.0	1835.4133333333334
5363.0	4355.973333333333
5438.0	5857.16
5513.0	5359.72
5588.0	2806.0266666666666
5663.0	1226.28
5738.0	1482.5866666666666
5813.0	1323.1333333333334
5888.0	951.3733333333333
5963.0	837.1733333333333
6038.0	1060.3466666666666
6113.0	1049.2533333333333
6188.0	1098.6
6263.0	1634.6533333333334
6338.0	2201.96
6413.0	2108.346666666667
6488.0	2356.68
6563.0	4965.893333333333
6638.0	6942.066666666667
6713.0	6589.84
6788.0	4435.093333333333
6863.0	1641.2933333333333
6938.0	1081.4133333333334
7013.0	961.2266666666667
7088.0	2251.16
7163.0	4466.8133333333335
7238.0	4943.1466666666665
7313.0	3341.12
7388.0	1399.96
7463.0	730.5866666666667
7538.0	735.9866666666667
7613.0	725.1866666666666
7688.0	2859.9333333333334
7763.0	5556.586666666667
7838.0	6322.213333333333
7913.0	4952.76
7988.0	3559.9466666666667
8063.0	4202.333333333333
8138.0	4660.786666666667
8213.0	4048.866666666667
8288.0	3344.28
8363.0	4539.133333333333
8438.0	5599.533333333334
8513.0	4924.84
8588.0	2884.6266666666666
8663.0	773.8666666666667
8738.0	463.29333333333335
8813.0	459.0
8888.0	955.7733333333333
8963.0	5447.746666666667
9038.0	9761.28
9113.0	10253.92
9188.0	6416.173333333333
9263.0	1667.7733333333333
9338.0	754.48
9413.0	780.7333333333333
9488.0	1821.32
9563.0	6764.666666666667
9638.0	10289.6
9713.0	9316.92
9788.0	4959.066666666667
9863.0	1194.48
9938.0	943.6
10013.0	935.32
10088.0	1337.4666666666667
10163.0	3946.1866666666665
10238.0	6024.8533333333335
10313.0	5617.333333333333
10388.0	3217.346666666667
10463.0	772.3866666666667
10538.0	578.6133333333333
10613.0	579.12
10688.0	1405.32
10763.0	4017.9733333333334
10838.0	5907.1866666666665
10913.0	5741.6
10988.0	3655.76
11063.0	1727.0666666666666
