#Position (bp)	Coverage
38.0	3146.5066666666667
113.0	54.586666666666666
188.0	53.8
263.0	65.6
338.0	80.02666666666667
413.0	57.413333333333334
488.0	47.693333333333335
563.0	39.12
638.0	35.45333333333333
713.0	46.04
788.0	39.85333333333333
863.0	44.50666666666667
938.0	41.78666666666667
1013.0	42.413333333333334
1088.0	31.906666666666666
1163.0	43.81333333333333
1238.0	37.17333333333333
1313.0	39.78666666666667
1388.0	12.36
1463.0	14.146666666666667
1538.0	8.426666666666666
1613.0	28.8
1688.0	24.64
1763.0	33.92
1838.0	26.0
1913.0	68.89333333333333
1988.0	62.81333333333333
2063.0	77.62666666666667
2138.0	54.693333333333335
2213.0	47.86666666666667
2288.0	16.92
2363.0	10.813333333333333
2438.0	10.72
2513.0	25.266666666666666
2588.0	31.04
2663.0	38.77333333333333
2738.0	39.586666666666666
2813.0	37.693333333333335
2888.0	38.653333333333336
2963.0	24.28
3038.0	25.066666666666666
3113.0	22.44
3188.0	33.44
3263.0	22.626666666666665
3338.0	39.093333333333334
3413.0	32.666666666666664
3488.0	45.22666666666667
3563.0	18.373333333333335
3638.0	29.266666666666666
3713.0	24.76
3788.0	28.226666666666667
3863.0	20.266666666666666
3938.0	25.56
4013.0	23.586666666666666
4088.0	65.2
4163.0	58.21333333333333
4238.0	59.50666666666667
4313.0	69.68
4388.0	73.54666666666667
4463.0	51.38666666666666
4538.0	46.38666666666666
4613.0	40.413333333333334
4688.0	47.64
4763.0	44.46666666666667
4838.0	58.0
4913.0	41.22666666666667
4988.0	40.653333333333336
5063.0	14.386666666666667
5138.0	16.746666666666666
5213.0	12.613333333333333
5288.0	18.72
5363.0	15.586666666666666
5438.0	31.653333333333332
5513.0	34.14666666666667
5588.0	50.373333333333335
5663.0	28.986666666666668
5738.0	32.46666666666667
5813.0	29.16
5888.0	40.53333333333333
5963.0	33.57333333333333
6038.0	24.653333333333332
6113.0	18.56
6188.0	48.0
6263.0	53.16
6338.0	57.333333333333336
6413.0	48.78666666666667
6488.0	64.01333333333334
6563.0	43.28
6638.0	42.68
6713.0	45.14666666666667
6788.0	43.25333333333333
6863.0	31.92
6938.0	13.56
7013.0	18.373333333333335
7088.0	38.92
7163.0	37.61333333333334
7238.0	50.28
7313.0	59.306666666666665
7388.0	63.54666666666667
7463.0	40.48
7538.0	42.92
7613.0	43.88
7688.0	31.84
7763.0	14.08
7838.0	18.013333333333332
7913.0	12.893333333333333
7988.0	43.42666666666667
8063.0	38.45333333333333
8138.0	62.78666666666667
8213.0	49.026666666666664
8288.0	55.053333333333335
8363.0	22.84
8438.0	27.30666666666667
8513.0	25.226666666666667
8588.0	30.52
8663.0	27.92
8738.0	22.253333333333334
8813.0	24.14666666666667
8888.0	31.84
8963.0	47.04
9038.0	55.973333333333336
9113.0	61.86666666666667
9188.0	51.06666666666667
9263.0	53.49333333333333
9338.0	32.29333333333334
9413.0	37.653333333333336
9488.0	48.973333333333336
9563.0	56.906666666666666
9638.0	53.906666666666666
9713.0	43.373333333333335
9788.0	37.72
9863.0	38.986666666666665
9938.0	41.61333333333334
10013.0	47.85333333333333
10088.0	70.13333333333334
10163.0	58.61333333333334
10238.0	37.08
10313.0	32.50666666666667
10388.0	44.653333333333336
10463.0	35.413333333333334
10538.0	31.56
10613.0	32.08
10688.0	37.24
10763.0	25.093333333333334
10838.0	21.986666666666668
10913.0	21.466666666666665
10988.0	29.8
11063.0	45.986666666666665
11138.0	36.22666666666667
11213.0	47.18666666666667
11288.0	55.986666666666665
11363.0	87.50666666666666
11438.0	47.733333333333334
11513.0	53.76
11588.0	50.38666666666666
11663.0	40.093333333333334
11738.0	14.333333333333334
11813.0	13.44
11888.0	31.426666666666666
11963.0	26.48
12038.0	45.413333333333334
12113.0	65.53333333333333
12188.0	83.68
12263.0	68.21333333333334
12338.0	56.2
12413.0	60.12
12488.0	60.50666666666667
12563.0	50.96
12638.0	62.0
12713.0	56.586666666666666
12788.0	59.08
12863.0	45.346666666666664
12938.0	46.586666666666666
13013.0	89.50666666666666
13088.0	102.70666666666666
13163.0	103.84
13238.0	96.25333333333333
13313.0	76.84
13388.0	61.093333333333334
13463.0	47.96
13538.0	53.8
13613.0	65.34666666666666
13688.0	63.36
13763.0	73.30666666666667
13838.0	79.52
13913.0	73.30666666666667
13988.0	59.373333333333335
14063.0	44.17333333333333
14138.0	46.61333333333334
14213.0	48.74666666666667
14288.0	56.13333333333333
14363.0	55.57333333333333
14438.0	55.21333333333333
14513.0	40.18666666666667
14588.0	60.29333333333334
14663.0	40.17333333333333
14738.0	51.54666666666667
14813.0	39.84
14888.0	36.25333333333333
14963.0	8.333333333333334
15038.0	8.066666666666666
15113.0	5.8533333333333335
15188.0	38.18666666666667
15263.0	49.10666666666667
15338.0	57.18666666666667
15413.0	43.54666666666667
15488.0	43.89333333333333
15563.0	44.28
15638.0	45.733333333333334
15713.0	45.373333333333335
15788.0	24.026666666666667
15863.0	39.32
15938.0	29.106666666666666
16013.0	43.32
16088.0	43.74666666666667
16163.0	52.64
16238.0	23.706666666666667
16313.0	32.89333333333333
16388.0	27.96
16463.0	37.45333333333333
16538.0	15.266666666666667
16613.0	18.386666666666667
16688.0	11.293333333333333
16763.0	22.64
16838.0	28.293333333333333
16913.0	40.973333333333336
16988.0	49.81333333333333
17063.0	56.57333333333333
17138.0	63.586666666666666
17213.0	44.52
17288.0	51.54666666666667
17363.0	50.56
17438.0	68.53333333333333
17513.0	41.653333333333336
17588.0	53.29333333333334
17663.0	43.06666666666667
17738.0	53.53333333333333
17813.0	39.42666666666667
17888.0	55.24
17963.0	44.346666666666664
18038.0	47.17333333333333
18113.0	33.81333333333333
18188.0	41.346666666666664
18263.0	40.81333333333333
18338.0	44.74666666666667
18413.0	35.70666666666666
18488.0	38.50666666666667
18563.0	28.506666666666668
18638.0	46.6
18713.0	20.266666666666666
18788.0	33.50666666666667
18863.0	28.346666666666668
18938.0	47.96
19013.0	32.026666666666664
19088.0	44.64
19163.0	40.42666666666667
19238.0	42.36
19313.0	13.4
19388.0	5.4
19463.0	4.293333333333333
19538.0	8.386666666666667
19613.0	14.533333333333333
19688.0	12.973333333333333
19763.0	17.333333333333332
19838.0	15.813333333333333
19913.0	20.826666666666668
19988.0	12.173333333333334
20063.0	12.306666666666667
20138.0	10.92
20213.0	19.85333333333333
20288.0	12.12
20363.0	20.64
20438.0	17.68
20513.0	29.546666666666667
20588.0	20.14666666666667
20663.0	23.546666666666667
20738.0	23.013333333333332
20813.0	39.28
20888.0	32.52
20963.0	39.373333333333335
21038.0	40.72
21113.0	45.346666666666664
21188.0	13.853333333333333
21263.0	7.1866666666666665
21338.0	12.546666666666667
21413.0	28.56
21488.0	25.32
21563.0	32.17333333333333
21638.0	34.68
21713.0	49.4
21788.0	27.973333333333333
21863.0	38.0
21938.0	28.493333333333332
22013.0	44.24
22088.0	33.346666666666664
22163.0	44.32
22238.0	35.93333333333333
22313.0	55.986666666666665
22388.0	13.546666666666667
22463.0	19.0
22538.0	28.88
22613.0	32.8
22688.0	29.12
22763.0	26.506666666666668
22838.0	40.946666666666665
22913.0	26.013333333333332
22988.0	29.986666666666668
23063.0	21.56
23138.0	40.586666666666666
23213.0	47.84
23288.0	50.333333333333336
23363.0	47.373333333333335
23438.0	55.0
23513.0	46.46666666666667
23588.0	28.0
23663.0	20.733333333333334
23738.0	14.813333333333333
23813.0	38.36
23888.0	37.56
23963.0	52.2
24038.0	47.626666666666665
24113.0	56.18666666666667
24188.0	28.48
24263.0	34.973333333333336
24338.0	33.36
24413.0	43.48
24488.0	24.066666666666666
24563.0	24.666666666666668
24638.0	26.333333333333332
24713.0	42.54666666666667
24788.0	38.973333333333336
24863.0	42.89333333333333
24938.0	40.68
25013.0	69.24
25088.0	51.346666666666664
25163.0	49.56
25238.0	33.74666666666667
25313.0	66.66666666666667
25388.0	46.32
25463.0	48.266666666666666
25538.0	41.76
25613.0	50.78666666666667
25688.0	31.52
25763.0	28.346666666666668
25838.0	30.0
25913.0	36.36
25988.0	32.12
26063.0	22.973333333333333
26138.0	28.026666666666667
26213.0	60.0
26288.0	81.28
26363.0	62.986666666666665
26438.0	66.68
26513.0	108.12
26588.0	74.32
