#Position (bp)	Coverage
38.0	2242892.36
113.0	22312.28
188.0	16398.16
263.0	18402.093333333334
338.0	17980.213333333333
413.0	20273.97333333333
488.0	23065.76
563.0	22802.84
638.0	24966.546666666665
713.0	26576.72
788.0	26782.546666666665
863.0	26042.626666666667
938.0	25020.013333333332
1013.0	24377.946666666667
1088.0	20658.573333333334
1163.0	20830.76
1238.0	24486.706666666665
1313.0	27783.266666666666
1388.0	25269.293333333335
1463.0	23357.2
1538.0	22509.8
1613.0	19389.106666666667
1688.0	18545.04
1763.0	18931.68
1838.0	23216.053333333333
1913.0	24870.56
1988.0	22536.97333333333
2063.0	23013.52
2138.0	21891.293333333335
2213.0	20076.746666666666
2288.0	20544.253333333334
2363.0	23532.32
2438.0	24683.28
2513.0	22954.586666666666
2588.0	24712.666666666668
2663.0	24563.68
2738.0	20741.293333333335
2813.0	20479.493333333332
2888.0	21771.306666666667
2963.0	19817.08
3038.0	18793.866666666665
3113.0	17143.786666666667
3188.0	16353.986666666666
3263.0	19106.306666666667
3338.0	19598.16
3413.0	18532.893333333333
3488.0	18462.96
3563.0	20277.933333333334
3638.0	20571.28
3713.0	17691.293333333335
3788.0	18772.333333333332
3863.0	21292.12
3938.0	20577.8
4013.0	21794.32
4088.0	23228.013333333332
4163.0	22578.986666666668
4238.0	23377.88
4313.0	21654.2
4388.0	22032.453333333335
4463.0	18985.786666666667
4538.0	16418.986666666668
4613.0	20299.0
4688.0	20470.24
4763.0	19654.626666666667
4838.0	19428.493333333332
4913.0	20122.773333333334
4988.0	18727.0
5063.0	16990.88
5138.0	19304.88
5213.0	18971.4
5288.0	15765.6
5363.0	12896.92
5438.0	14475.226666666667
5513.0	17400.333333333332
5588.0	20657.44
5663.0	19127.84
5738.0	15334.32
5813.0	15901.24
5888.0	18581.266666666666
5963.0	21422.18666666667
6038.0	20902.32
6113.0	18628.346666666668
6188.0	17633.613333333335
6263.0	20421.893333333333
6338.0	21821.18666666667
6413.0	21920.453333333335
6488.0	21047.373333333333
6563.0	18861.08
6638.0	16174.746666666666
6713.0	13994.88
6788.0	11990.026666666667
6863.0	14245.8
6938.0	13616.413333333334
7013.0	10062.666666666666
7088.0	13009.933333333332
7163.0	15313.0
7238.0	13457.08
7313.0	13019.933333333332
7388.0	15287.88
7463.0	17720.666666666668
7538.0	17633.08
7613.0	17839.36
7688.0	18650.253333333334
7763.0	16848.733333333334
7838.0	16263.266666666666
7913.0	15555.76
7988.0	16593.44
8063.0	17376.173333333332
8138.0	16062.0
8213.0	19828.84
8288.0	19637.373333333333
8363.0	15237.72
8438.0	16183.08
8513.0	16304.453333333333
8588.0	15544.213333333333
8663.0	18732.626666666667
8738.0	20426.0
8813.0	18187.093333333334
8888.0	16022.76
8963.0	14650.0
