#Position (bp)	insert size
38.0	412.96223736513343
113.0	241.13379310344828
188.0	207.32457496136013
263.0	169.3803418803419
338.0	318.6440408133729
413.0	264.6354790946908
488.0	273.9675564953086
563.0	700.8838500209467
638.0	336.0772532188841
713.0	266.5725927257475
788.0	226.9119266055046
863.0	271.900093689429
938.0	288.5186522262334
1013.0	300.2428078250863
1088.0	244.55414012738854
1163.0	220.0096685082873
1238.0	302.85929648241205
1313.0	187.33333333333334
1388.0	239.8
1463.0	0.0
1538.0	252.22727272727272
1613.0	304.7367864693446
1688.0	231.91343283582088
1763.0	218.0120481927711
1838.0	280.7
1913.0	268.2857142857143
1988.0	248.66666666666666
2063.0	188.33333333333334
2138.0	212.0
2213.0	287.8346153846154
2288.0	238.00367647058823
2363.0	210.12698412698413
2438.0	177.0
2513.0	298.6051779935275
2588.0	241.63247863247864
2663.0	217.48453608247422
2738.0	242.27868852459017
2813.0	250.82478632478632
2888.0	239.64705882352942
2963.0	228.6872037914692
3038.0	207.85142857142858
3113.0	810.5
3188.0	199.42857142857142
3263.0	242.5
3338.0	180.45454545454547
3413.0	153.33333333333334
3488.0	244.46808510638297
3563.0	210.2
3638.0	872.4
3713.0	157.0
3788.0	277.5498442367601
3863.0	254.05194805194805
3938.0	269.5420944558522
4013.0	280.57649667405764
4088.0	262.31138578559546
4163.0	221.63662071403323
4238.0	238.43815513626834
4313.0	325.8075117370892
4388.0	307.54594594594596
4463.0	212.0502512562814
4538.0	300.5076923076923
4613.0	260.37002341920373
4688.0	244.83333333333334
4763.0	227.22099447513813
4838.0	211.73952095808383
4913.0	225.81578947368422
4988.0	235.61935483870968
5063.0	225.33333333333334
5138.0	173.3181818181818
5213.0	221.8
5288.0	271.2483130904184
5363.0	245.6296928327645
5438.0	208.90833333333333
5513.0	336.2882882882883
5588.0	250.76068376068375
5663.0	242.6060606060606
5738.0	411.075
5813.0	165.16666666666666
5888.0	250.8
5963.0	271.5
6038.0	218.0
6113.0	169.4
6188.0	252.9337748344371
6263.0	249.57286432160805
6338.0	224.60714285714286
6413.0	177.58227848101265
6488.0	275.1080631753948
6563.0	238.5946348733234
6638.0	213.94344473007712
6713.0	187.6883116883117
6788.0	253.33333333333334
6863.0	390.2142857142857
6938.0	205.0
7013.0	259.6819239720714
7088.0	250.88788659793815
7163.0	219.4647676161919
7238.0	192.87745098039215
7313.0	258.5128205128205
7388.0	313.22222222222223
7463.0	243.0
7538.0	199.875
7613.0	241.5219123505976
7688.0	263.6666666666667
7763.0	230.2994011976048
7838.0	181.3886462882096
7913.0	287.61579509071504
7988.0	266.5217391304348
8063.0	236.9858823529412
8138.0	194.10227272727272
8213.0	243.11184210526315
8288.0	506.40033879164315
8363.0	246.94117647058823
8438.0	211.6952789699571
8513.0	164.91812865497076
8588.0	276.2
8663.0	244.0
8738.0	313.5
8813.0	193.66666666666666
8888.0	266.2232848232848
8963.0	244.97787861599545
9038.0	216.38090185676393
9113.0	405.1004608294931
9188.0	280.706715210356
9263.0	293.7560606060606
9338.0	272.7647058823529
9413.0	190.6
9488.0	275.497776130467
9563.0	241.46480386888769
9638.0	348.0440985732815
9713.0	240.3037037037037
9788.0	257.03636363636366
9863.0	255.90196078431373
9938.0	225.25
10013.0	167.56060606060606
10088.0	264.9746012994684
10163.0	251.65954773869348
10238.0	211.17922077922077
10313.0	188.72363785814937
10388.0	249.8
10463.0	151.0
10538.0	210.0
10613.0	162.66666666666666
10688.0	271.83630006357276
10763.0	241.77893890675242
10838.0	210.54961464354528
10913.0	213.53128991060026
10988.0	277.46153846153845
11063.0	237.46575342465752
11138.0	237.22222222222223
11213.0	205.52380952380952
11288.0	256.8963414634146
11363.0	244.66089965397924
11438.0	217.8274374460742
11513.0	194.33026113671275
11588.0	333.275
11663.0	275.3901060949329
11738.0	191.375
11813.0	197.9
11888.0	264.82407704654895
11963.0	225.1005445352003
12038.0	195.12055267702937
12113.0	237.14171656686628
12188.0	294.13861386138615
12263.0	255.67857142857142
12338.0	163.14285714285714
12413.0	259.5632614807873
12488.0	250.97587719298247
12563.0	224.41188959660298
12638.0	191.31699346405227
12713.0	266.6216848673947
12788.0	241.27050610820245
12863.0	213.3181818181818
12938.0	195.84375
13013.0	268.2324581606019
13088.0	223.52933192580304
13163.0	202.55991491373197
13238.0	243.34039360288128
13313.0	268.9536655030149
13388.0	274.656545870062
13463.0	216.60028382213812
13538.0	198.45698924731184
13613.0	264.0225152782245
13688.0	235.6264880952381
13763.0	199.33111702127658
13838.0	178.5132743362832
13913.0	271.53209980375664
13988.0	238.78093572365543
14063.0	212.91634615384615
14138.0	210.18297331639135
14213.0	278.971340839304
14288.0	236.48235294117646
14363.0	215.72872644203312
14438.0	192.9662447257384
14513.0	276.65511265164645
14588.0	250.0
14663.0	237.4163568773234
14738.0	183.2403314917127
14813.0	171.36363636363637
14888.0	264.39115646258506
14963.0	235.52941176470588
15038.0	219.2517006802721
15113.0	173.37254901960785
15188.0	270.7309236947791
15263.0	230.28403177211723
15338.0	201.52219430485763
15413.0	190.08992248062015
15488.0	277.10492399206873
15563.0	231.668397859616
15638.0	208.76879400408814
15713.0	199.3569068076669
15788.0	336.8744939271255
15863.0	251.94784580498867
15938.0	221.26930147058823
16013.0	188.5640668523677
16088.0	240.47135416666666
16163.0	246.02285714285713
16238.0	234.4090909090909
16313.0	226.49283667621776
16388.0	265.55080213903744
16463.0	267.46153846153845
16538.0	242.51724137931035
16613.0	206.46610169491527
16688.0	180.44827586206895
16763.0	270.69224924012155
16838.0	237.25072886297377
16913.0	213.14278215223098
16988.0	188.43361344537814
17063.0	266.08310443032644
17138.0	252.9254524126478
17213.0	253.74146665869623
17288.0	184.609385879404
17363.0	255.87728768926925
17438.0	255.8680619154143
17513.0	209.29601310759148
17588.0	214.65347150259066
17663.0	830.0357142857143
17738.0	282.84507042253523
17813.0	236.5
17888.0	176.5
17963.0	261.78878990348926
18038.0	241.08557323093802
18113.0	215.80091272104963
18188.0	212.3782383419689
18263.0	284.8656773211568
18338.0	241.74405749032616
18413.0	223.601216698133
18488.0	246.4444769095914
18563.0	483.96
18638.0	263.2992202729045
18713.0	229.6865671641791
18788.0	197.24538258575197
18863.0	255.9391304347826
18938.0	263.64942528735634
19013.0	256.08720930232556
19088.0	195.15463917525773
19163.0	159.10714285714286
19238.0	250.82995951417004
19313.0	259.4708520179372
19388.0	205.83333333333334
19463.0	199.03571428571428
19538.0	320.3333333333333
19613.0	298.0
19688.0	215.0
19763.0	250.0
19838.0	253.54620123203284
19913.0	232.28346456692913
19988.0	265.6927083333333
20063.0	182.08264462809916
20138.0	168.28571428571428
20213.0	264.0
20288.0	171.0
20363.0	0.0
20438.0	274.09478672985784
20513.0	268.4537418974661
20588.0	240.65348237317284
20663.0	205.81614785992218
20738.0	196.88429752066116
20813.0	531.3333333333334
20888.0	0.0
20963.0	0.0
21038.0	0.0
21113.0	226.73417721518987
21188.0	212.28813559322035
21263.0	180.97014925373134
21338.0	254.52025931928688
21413.0	270.41735537190084
21488.0	222.74157303370785
21563.0	186.92156862745097
21638.0	258.34278959810877
21713.0	231.17894736842106
21788.0	219.33849821215733
21863.0	177.32921810699588
21938.0	295.0
22013.0	893.875
22088.0	255.4
22163.0	174.25
22238.0	262.53200883002205
22313.0	256.76301115241637
22388.0	226.60904684975768
22463.0	190.2191489361702
22538.0	345.97297297297297
22613.0	0.0
22688.0	0.0
22763.0	256.7559322033898
22838.0	251.84944532488115
22913.0	243.54789272030652
22988.0	207.36363636363637
23063.0	188.99397590361446
23138.0	259.22636103151865
23213.0	238.63403263403262
23288.0	210.018018018018
23363.0	179.4910941475827
23438.0	255.39824832560535
23513.0	238.436797274276
23588.0	253.26572810339582
23663.0	184.44818652849742
23738.0	149.8
23813.0	252.97356828193833
23888.0	241.53164556962025
23963.0	197.30128205128204
24038.0	180.38235294117646
24113.0	254.14357598121435
24188.0	225.94307400379506
24263.0	195.10231814548362
24338.0	174.1720430107527
24413.0	263.7859531772575
24488.0	242.86308068459658
24563.0	209.260162601626
24638.0	175.0810810810811
24713.0	250.30942722699984
24788.0	248.3563286489561
24863.0	234.91709464416726
24938.0	245.7063655030801
25013.0	249.00055432372505
25088.0	319.3390875462392
25163.0	195.83333333333334
25238.0	160.6153846153846
25313.0	263.6387883406363
25388.0	224.9761177450708
25463.0	197.55346820809248
25538.0	174.19867549668874
25613.0	243.47619047619048
25688.0	244.59649122807016
25763.0	204.07692307692307
25838.0	172.5
25913.0	262.4283495145631
25988.0	246.73990498812353
26063.0	215.95607893061745
26138.0	181.23274974253346
26213.0	241.6711229946524
26288.0	243.60245901639345
26363.0	209.47524752475246
26438.0	167.8125
26513.0	253.9002630425252
26588.0	234.31925115970841
26663.0	205.10825318720643
26738.0	189.0501113585746
26813.0	264.06889996066604
26888.0	251.16130554993595
26963.0	228.0667540046448
27038.0	213.76738735764977
27113.0	257.16327928750854
27188.0	251.00059805035585
27263.0	215.69210053859965
27338.0	187.68343678536425
27413.0	228.73666940114848
27488.0	247.12513484358144
27563.0	248.25093995670503
27638.0	208.04205607476635
27713.0	195.91803278688525
27788.0	258.1803415941058
27863.0	227.35537713923515
27938.0	209.09980430528375
28013.0	196.1945525291829
28088.0	297.42001564833913
28163.0	245.6256878666817
28238.0	217.23052020853186
28313.0	178.91153121636168
28388.0	244.4990469783608
28463.0	247.1496847056004
28538.0	202.4874730379957
28613.0	191.00359066427288
28688.0	250.9518559724891
28763.0	222.8661706248089
28838.0	209.34317559640203
28913.0	192.0068166325835
28988.0	249.67659674023238
29063.0	210.28117677084057
29138.0	204.97565571299367
29213.0	238.27495514212862
29288.0	246.75321069073237
29363.0	245.38068863657344
29438.0	216.3596529284165
29513.0	241.87176876520167
29588.0	215.28522372528616
29663.0	181.57439824945294
29738.0	147.5828025477707
29813.0	79.08695652173913
29877.0	39.857142857142854
