#Position (bp)	mapping quality
38.0	55.72862920094826
113.0	52.62208836872403
188.0	52.936022633932645
263.0	52.10703432522282
338.0	55.47026837396948
413.0	56.15850029756001
488.0	55.644638516251014
563.0	55.624540903389125
638.0	55.932694731535165
713.0	57.128166317945066
788.0	56.93309875897484
863.0	56.84714620797498
938.0	57.2552440114028
1013.0	57.29833028777079
1088.0	56.94313694519033
1163.0	57.00025559402375
1238.0	56.599538033215936
1313.0	54.78310056430217
1388.0	49.67735054130446
1463.0	50.79820243954633
1538.0	50.67055534130351
1613.0	55.00174357782169
1688.0	54.981201545362616
1763.0	54.23408660936406
1838.0	54.74838377404009
1913.0	55.71328247390503
1988.0	53.42184351873669
2063.0	53.55602656492864
2138.0	53.25166444740346
2213.0	51.28721697272241
2288.0	45.65573341976767
2363.0	45.38599946766037
2438.0	48.117793705204114
2513.0	50.389935874100416
2588.0	54.13384834281173
2663.0	53.939784623400016
2738.0	53.62497213346214
2813.0	53.40937567509181
2888.0	52.66685539999893
2963.0	49.675759832126175
3038.0	49.916692378895405
3113.0	49.884461211978305
3188.0	47.05652690544899
3263.0	42.690037831021435
3338.0	43.48489405989436
3413.0	43.101639828630525
3488.0	43.75008879732898
3563.0	39.422866479785334
3638.0	38.903764275503775
3713.0	38.91742442860654
3788.0	47.40928935686246
3863.0	49.5600584154801
3938.0	51.00198627308305
4013.0	51.15830563500039
4088.0	54.36537933915095
4163.0	49.84402208143455
4238.0	44.024007605400485
4313.0	45.54899384347364
4388.0	44.99603361653695
4463.0	38.30387126090282
4538.0	36.72901695761488
4613.0	36.46079203515881
4688.0	38.06348228043143
4763.0	34.88894732453806
4838.0	36.18164009028467
4913.0	36.64843586914383
4988.0	34.008763194582755
5063.0	24.670528994531377
5138.0	25.005899388608817
5213.0	24.03340345977529
5288.0	35.05431977622164
5363.0	40.00143020594966
5438.0	39.61937680239035
5513.0	39.696209096095004
5588.0	46.90212487265318
5663.0	48.081898747071406
5738.0	52.060366484409634
5813.0	50.04147454760305
5888.0	50.20833096032713
5963.0	39.333146315072334
6038.0	32.880386197032
6113.0	35.23758306764491
6188.0	46.32532388674703
6263.0	50.194066965270224
6338.0	48.572479503656105
6413.0	47.977452127733976
6488.0	48.51072928870852
6563.0	41.130639661656886
6638.0	39.81211836542978
6713.0	42.17868176069333
6788.0	45.28024659645518
6863.0	38.26471778272304
6938.0	28.330528979010328
7013.0	34.722075172048704
7088.0	33.06510414022118
7163.0	28.533931624862497
7238.0	27.39252621243073
7313.0	31.47793464310396
7388.0	38.186965844230365
7463.0	36.42659573600085
7538.0	36.42180346198105
7613.0	37.3797794980061
7688.0	41.20479110372064
7763.0	40.11654274837486
7838.0	38.47496206373293
7913.0	41.59512012059764
7988.0	47.73141808098838
8063.0	43.167863001268074
8138.0	44.56425028004481
8213.0	44.9975892371102
8288.0	45.815493744305215
8363.0	36.73140843378319
8438.0	34.159994293560636
8513.0	33.307667510937144
8588.0	38.05692478931468
8663.0	43.31194402171355
8738.0	43.5290132756337
8813.0	43.61101190625896
8888.0	43.715695143466895
8963.0	44.14923064199921
9038.0	38.993559035725106
9113.0	40.124306949112224
9188.0	40.08557143381049
9263.0	41.24458207898508
9338.0	40.79093047523036
9413.0	40.90234553574568
9488.0	46.25336449623261
9563.0	48.26778850998287
9638.0	44.712469719474655
9713.0	43.99211173085697
9788.0	42.96201526908897
9863.0	26.851040915233227
9938.0	19.953356491426188
10013.0	18.062318430727306
10088.0	30.622928972770495
10163.0	42.80492432227328
10238.0	42.295503630305724
10313.0	42.26093196979335
10388.0	45.128314974409925
10463.0	38.793856540954245
10538.0	35.08291369096653
10613.0	35.47356323459941
10688.0	41.21569813276888
10763.0	37.85883790658349
10838.0	35.446542194533606
10913.0	34.9174363551692
10988.0	37.05220552012462
11063.0	44.37339314368204
11138.0	43.02432281968094
11213.0	43.38381750535533
11288.0	32.03495696266584
11363.0	44.76447324205792
11438.0	37.37919793831148
11513.0	38.0719745952759
11588.0	41.762220335645644
11663.0	41.01641309052169
11738.0	33.01145964982037
11813.0	31.4075309435782
11888.0	35.49061327205128
11963.0	34.26391885069078
12038.0	32.168549139488256
12113.0	36.61377337880544
12188.0	44.40999263203258
12263.0	40.580855066889804
12338.0	41.399854589880384
12413.0	44.37273906313191
12488.0	43.42173708489542
12563.0	40.70196709227871
12638.0	39.15252723700661
12713.0	43.0235193590808
12788.0	42.71215438996702
12863.0	39.86956979068055
12938.0	39.901171762193826
13013.0	43.87490872324889
13088.0	48.064597675674925
13163.0	49.967361680022236
13238.0	49.976637042572335
13313.0	51.19125097829221
13388.0	40.55361590137006
13463.0	22.45364913399803
13538.0	21.569011525577697
13613.0	28.68206354102406
13688.0	41.21400785409333
13763.0	42.06339357673581
13838.0	42.41618467079971
13913.0	38.89109476911883
13988.0	28.096418289152744
14063.0	22.738565989265563
14138.0	23.94124227572981
14213.0	30.849564931644977
14288.0	33.243627830341765
14363.0	29.805755497020833
14438.0	29.91128828500042
14513.0	30.570332808552703
14588.0	31.258631554953674
14663.0	28.69268031450062
14738.0	29.94700439293392
14813.0	29.88437167785172
14888.0	30.757352539968352
14963.0	25.34961285838214
15038.0	25.515355287077107
15113.0	24.83098075461173
15188.0	39.67380069601828
15263.0	45.72822902796272
15338.0	46.15697578049825
15413.0	46.24448151950719
15488.0	45.653294189296815
15563.0	43.353154211958284
15638.0	41.8642939733213
15713.0	41.82752218916101
15788.0	41.678375249188235
15863.0	38.68626581399994
15938.0	31.295760134596005
16013.0	30.550675011928487
16088.0	32.27344193850992
16163.0	33.821432774592715
16238.0	25.68950998019892
16313.0	25.82155792480743
16388.0	25.795480328538368
16463.0	28.498440609964423
16538.0	18.761650675207637
16613.0	19.65030958576941
16688.0	21.16810044175773
16763.0	32.54582599506869
16838.0	42.544786814761736
16913.0	43.524046808414695
16988.0	43.332782117808065
17063.0	44.42639631768491
17138.0	43.665764126981465
17213.0	41.630871618585566
17288.0	40.1715026152792
17363.0	41.05941553286696
17438.0	38.2772882842374
17513.0	32.420619568396916
17588.0	31.484919585758117
17663.0	34.20477360880059
17738.0	37.2047262517548
17813.0	34.92601075739249
17888.0	34.18947201102074
17963.0	33.144917882163774
18038.0	35.586905045291104
18113.0	34.77853426182402
18188.0	34.86570501107122
18263.0	36.50497377464279
18338.0	34.17940246294104
18413.0	28.5913699447122
18488.0	29.692809407031426
18563.0	29.403297566082177
18638.0	37.846902463703856
18713.0	36.56453326384574
18788.0	37.71127243887931
18863.0	37.904118961131246
18938.0	39.60863514121574
19013.0	34.62804465200257
19088.0	35.14147934580155
19163.0	33.31409919883134
19238.0	32.46919859839494
19313.0	6.5021141068584924
19388.0	3.2663004445134614
19463.0	3.8968442874692877
19538.0	4.822541060977912
19613.0	20.381041459100057
19688.0	22.464375414806813
19763.0	25.498047059267506
19838.0	27.44181905592849
19913.0	29.012326151551786
19988.0	21.927562836342823
20063.0	23.37481265554746
20138.0	23.53180349782778
20213.0	20.48551965539873
20288.0	10.77854102258098
20363.0	11.69033828900284
20438.0	12.06895920645669
20513.0	34.68308667871746
20588.0	30.819907747844105
20663.0	32.61277369973022
20738.0	31.848053916352264
20813.0	38.40903189108311
20888.0	33.6306886830447
20963.0	30.710243793334826
21038.0	30.327552113138914
21113.0	30.05629741512478
21188.0	7.190240259936832
21263.0	5.267098933277557
21338.0	5.574517205877765
21413.0	10.017477007707074
21488.0	10.940230229854889
21563.0	13.977272727272727
21638.0	19.30915313380754
21713.0	32.077607300152565
21788.0	22.404002792646033
21863.0	33.38926192920714
21938.0	30.421838954190925
22013.0	30.426922939516274
22088.0	38.325977005326074
22163.0	34.91251863508365
22238.0	35.109536281004466
22313.0	26.758113631999123
22388.0	0.7598000268912494
22463.0	0.8472879949226187
22538.0	15.484546498277842
22613.0	24.979804183677157
22688.0	27.999577426660416
22763.0	25.622295677339725
22838.0	31.51227311200978
22913.0	23.009746529182344
22988.0	21.85720356991075
23063.0	24.319632484484394
23138.0	28.71309882703816
23213.0	33.52499672245772
23288.0	33.810064198171325
23363.0	34.15733093030324
23438.0	35.211620591770455
23513.0	35.85797401769347
23588.0	34.263046375903436
23663.0	33.00928916709363
23738.0	34.843973839925255
23813.0	34.40138594721358
23888.0	35.83853873265767
23963.0	32.91955590074259
24038.0	34.89683617107268
24113.0	37.80335533553355
24188.0	33.82673743608592
24263.0	34.88733190542622
24338.0	32.6975320127882
24413.0	35.859589997208154
24488.0	28.87840556330379
24563.0	29.267512487385677
24638.0	28.610507892263314
24713.0	34.84176672607017
24788.0	33.07420258908314
24863.0	29.632170788151697
24938.0	30.65650168776627
25013.0	36.53347161709614
25088.0	31.095815996991387
25163.0	31.59306363807021
25238.0	30.740850397887602
25313.0	35.46696796356064
25388.0	39.75324631916707
25463.0	38.15630829120597
25538.0	38.32392531480677
25613.0	47.156611546927024
25688.0	50.77166332144456
25763.0	50.582206290318425
25838.0	51.86214096557344
25913.0	55.85624418795471
25988.0	59.30759083332481
26063.0	59.279219740979585
26138.0	59.04568370869868
26213.0	59.20816575401897
26288.0	59.1098625648853
26363.0	57.70700636942675
26438.0	58.391440078164095
26513.0	59.0522131153288
26588.0	59.66285479490067
26663.0	59.99857715383339
26738.0	59.99893852277753
26813.0	59.999323478672665
26888.0	59.9994534224862
26963.0	59.99910872116342
27038.0	59.99761684099033
27113.0	59.99880224220259
27188.0	59.765836496017464
27263.0	59.997442901144886
27338.0	59.99722123164276
27413.0	59.9987957417428
27488.0	59.99858074664554
27563.0	60.0
27638.0	60.0
27713.0	60.0
27788.0	60.0
27863.0	59.99827971787373
27938.0	60.0
28013.0	60.0
28088.0	59.99872877316017
28163.0	59.998876225616435
28238.0	59.980712120748244
28313.0	59.99916177703269
28388.0	59.99772847732263
28463.0	59.99912800837112
28538.0	59.99946379738691
28613.0	59.99839367464772
28688.0	59.99784894194832
28763.0	60.0
28838.0	60.0
28913.0	60.0
28988.0	60.0
29063.0	59.999040330126434
29138.0	59.99957875522168
29213.0	59.998237095909325
29288.0	59.99952675043184
29363.0	60.0
29438.0	60.0
29513.0	60.0
29588.0	59.99826556176527
29663.0	60.0
29738.0	59.99897367475753
29813.0	60.0
29877.0	60.0
