#Position (bp)	mapping quality
38.0	47.11382428609828
113.0	44.97888951740495
188.0	47.704424558134654
263.0	42.62724927053677
338.0	36.660620907852525
413.0	34.59177816427512
488.0	35.42588605626502
563.0	16.2799796247379
638.0	11.966280149063266
713.0	10.469343309357788
788.0	11.020535450731899
863.0	10.856203095443668
938.0	8.586666506097098
1013.0	8.151745544737519
1088.0	8.97573170370556
1163.0	8.720125139823228
1238.0	7.428251959270441
1313.0	4.461358160689062
1388.0	2.8843730760603816
1463.0	2.8051527438892987
1538.0	2.529567172700203
1613.0	5.106707842405272
1688.0	8.004463280447213
1763.0	8.764879465841238
1838.0	8.246098884631396
1913.0	6.058639146104867
1988.0	3.259031084930262
2063.0	2.5874087701344917
2138.0	2.7731761596100113
2213.0	3.86626293698735
2288.0	4.807413632993829
2363.0	5.172502760523515
2438.0	5.242327622894169
2513.0	4.88309545378052
2588.0	4.956004611444627
2663.0	5.676058956522888
2738.0	6.105262888467862
2813.0	5.0149845761064205
2888.0	4.581021017298765
2963.0	5.512481657278902
3038.0	5.603080874984781
3113.0	4.583009711647279
3188.0	3.5827827571735313
3263.0	3.681494881528157
3338.0	3.6158807482995057
3413.0	3.2220016599226295
3488.0	2.6663912229271727
3563.0	2.2816635646624674
3638.0	2.3079651543783024
3713.0	2.281114363200572
3788.0	3.376100005374697
3863.0	5.993270400047264
3938.0	7.929304586844382
4013.0	8.18376939381666
4088.0	8.936776647967479
4163.0	9.336509301069384
4238.0	8.76148444835167
4313.0	8.54463918290414
4388.0	7.641159934755223
4463.0	6.420512297947624
4538.0	6.344646132085222
4613.0	4.78437609510203
4688.0	4.1277936464618445
4763.0	5.395271006363434
4838.0	5.748065993579017
4913.0	5.428305875535385
4988.0	3.330394295801186
5063.0	1.6765929558932553
5138.0	1.673279259896101
5213.0	1.353937496546026
5288.0	1.9566544137635848
5363.0	3.4211268825612544
5438.0	4.093746054933119
5513.0	4.031030193251654
5588.0	3.761707404968823
5663.0	4.679961292040472
5738.0	5.562163823989342
5813.0	4.906898261674542
5888.0	3.4401738331455998
5963.0	2.176180817438265
6038.0	2.0165790660173557
6113.0	2.1512081110801486
6188.0	3.4322999377776564
6263.0	5.815805256659023
6338.0	7.028218216799279
6413.0	6.606655497631372
6488.0	5.551987299688945
6563.0	5.810292596498663
6638.0	6.738742779357779
6713.0	6.655968383834636
6788.0	6.221191113445362
6863.0	4.614793115396232
6938.0	3.892155916464418
7013.0	3.6914796302921395
7088.0	4.998032952613712
7163.0	6.633612582575039
7238.0	6.76262569846248
7313.0	5.93841454604384
7388.0	4.7544631438761975
7463.0	3.980909284029477
7538.0	4.174940540565922
7613.0	3.4297370972741725
7688.0	2.8953473412611213
7763.0	3.3938279100618387
7838.0	3.576492361117965
7913.0	3.2259844776082485
7988.0	4.050278793258767
8063.0	5.984356921244638
8138.0	6.581584607849376
8213.0	5.310637606299061
8288.0	4.119480905576511
8363.0	3.1434798770899897
8438.0	3.0437320738115963
8513.0	3.0215035773252614
8588.0	2.112328021757855
8663.0	1.1317812343794487
8738.0	1.041581611103204
8813.0	1.052475527193237
8888.0	1.5071846194438894
8963.0	3.3917860532231936
9038.0	4.788033443757847
9113.0	4.87726875081219
9188.0	3.722543939098632
9263.0	2.990527936313573
9338.0	3.5644751487020216
9413.0	3.6644130147974843
9488.0	3.5747323083614373
9563.0	3.8034768279260436
9638.0	4.138812080307997
9713.0	4.290669730061109
9788.0	3.2162996343598276
9863.0	2.27309674036434
9938.0	2.3573349628347304
10013.0	2.282808651417639
10088.0	2.265050624041469
10163.0	2.5007069733446756
10238.0	2.8514279882057743
10313.0	2.7168029442771293
10388.0	2.0909295315941123
10463.0	1.5549098738621863
10538.0	1.631632911575271
10613.0	1.735637772264902
10688.0	2.441113897949951
10763.0	4.09883554773167
10838.0	5.142143930768948
10913.0	4.812034507414111
10988.0	3.5950371590109684
11063.0	2.80925288381365
11138.0	2.7806098233771173
11213.0	2.894051175223742
11288.0	2.633638356676525
11363.0	2.97552995278685
11438.0	3.677290397153227
11513.0	3.605745281698523
11588.0	3.2489263731953315
11663.0	2.1372499445855015
11738.0	1.1746015675630983
11813.0	1.2611961988441165
11888.0	1.8143716002401749
11963.0	3.1061204920540475
12038.0	4.034565613394651
12113.0	4.184518157623483
12188.0	3.4658204987070174
12263.0	2.485223870122147
12338.0	2.3466147959039656
12413.0	1.9486669883004906
12488.0	2.5276583262583805
12563.0	3.592270313505241
12638.0	3.5039958729697602
12713.0	2.9380706451462824
12788.0	3.103874471746911
12863.0	3.6938881199294507
12938.0	3.6932127267431296
13013.0	3.3909825857465186
13088.0	3.8038956971150863
13163.0	4.462699643071591
13238.0	4.248248095203629
13313.0	3.1840977766877994
13388.0	2.7711890943705533
13463.0	3.304569366630797
13538.0	3.2671338040371385
13613.0	2.818745128220308
13688.0	2.7622825710542216
13763.0	3.176266794313387
13838.0	3.2346820375941374
13913.0	2.4014935279567697
13988.0	2.198640219946968
14063.0	2.739078375795569
14138.0	2.723185727334832
14213.0	2.46541044646334
14288.0	2.4942885603847316
14363.0	2.946347279578608
14438.0	3.043287626043855
14513.0	2.3840034512935495
14588.0	2.047182174791826
14663.0	2.5151169976644794
14738.0	2.6513248017208317
14813.0	2.3222049542829066
14888.0	1.4640289617377964
14963.0	0.9453333679879921
15038.0	1.1126733893873406
15113.0	1.0891059988954477
15188.0	1.2179966268018614
15263.0	1.926569332338874
15338.0	2.552932434213347
15413.0	2.512814543783844
15488.0	2.152870100779429
15563.0	2.425769280204115
15638.0	3.169747084366654
15713.0	3.165513008267102
15788.0	2.3129386634510953
15863.0	1.7922440667896797
15938.0	2.3495056734757456
16013.0	2.6799364937020207
16088.0	2.29104599903799
16163.0	2.0721389844189804
16238.0	2.1798127272320063
16313.0	2.291597718914011
16388.0	1.9809093889936675
16463.0	1.7125010872150146
16538.0	1.9263285131582282
16613.0	2.277593475900427
16688.0	2.2331247563797296
16763.0	1.9682469761291013
16838.0	2.1021128133764178
16913.0	2.7303242377987997
16988.0	3.0145122570470275
17063.0	2.9251730011766433
17138.0	3.8900320185925925
17213.0	5.109186668554291
17288.0	5.381774891198507
17363.0	4.218807851813055
17438.0	3.2999212712994286
17513.0	3.3365309680094084
17588.0	3.232724681290272
17663.0	2.6083992855726827
17738.0	2.3599344271834584
17813.0	2.5159050887316985
17888.0	2.4783479941079536
17963.0	2.3878191736460304
18038.0	2.3836941089426644
18113.0	2.6016434953773517
18188.0	2.7605480172221197
18263.0	2.7050194552112785
18338.0	3.2030212535968614
18413.0	3.9223670188242754
18488.0	4.021481093569491
18563.0	3.4378771832709862
18638.0	2.804418498089059
18713.0	3.058299914246554
18788.0	3.311848660675201
18863.0	2.974096119440346
18938.0	2.763268033296523
19013.0	2.6486971543204154
19088.0	2.6482960181331587
19163.0	2.53545573849933
19238.0	1.664571187874398
19313.0	0.6932953414686583
19388.0	0.533486366293522
19463.0	0.49090385178077645
19538.0	0.4454129561045727
19613.0	0.4454642304687745
