NC_045512.2	0	444	29903	0.014848
NC_045512.2	1	312	29903	0.0104337
NC_045512.2	2	162	29903	0.00541752
NC_045512.2	3	142	29903	0.00474869
NC_045512.2	4	89	29903	0.00297629
NC_045512.2	5	162	29903	0.00541752
NC_045512.2	6	107	29903	0.00357824
NC_045512.2	7	44	29903	0.00147142
NC_045512.2	8	20	29903	0.000668829
NC_045512.2	9	22	29903	0.000735712
NC_045512.2	10	70	29903	0.0023409
NC_045512.2	11	63	29903	0.00210681
NC_045512.2	12	77	29903	0.00257499
NC_045512.2	13	137	29903	0.00458148
NC_045512.2	14	107	29903	0.00357824
NC_045512.2	15	124	29903	0.00414674
NC_045512.2	16	103	29903	0.00344447
NC_045512.2	17	115	29903	0.00384577
NC_045512.2	18	126	29903	0.00421362
NC_045512.2	19	76	29903	0.00254155
NC_045512.2	20	159	29903	0.00531719
NC_045512.2	21	55	29903	0.00183928
NC_045512.2	22	88	29903	0.00294285
NC_045512.2	23	66	29903	0.00220714
NC_045512.2	24	90	29903	0.00300973
NC_045512.2	25	166	29903	0.00555128
NC_045512.2	26	143	29903	0.00478213
NC_045512.2	27	184	29903	0.00615323
NC_045512.2	28	145	29903	0.00484901
NC_045512.2	29	132	29903	0.00441427
NC_045512.2	30	122	29903	0.00407986
NC_045512.2	31	121	29903	0.00404642
NC_045512.2	32	64	29903	0.00214025
NC_045512.2	33	38	29903	0.00127078
NC_045512.2	34	57	29903	0.00190616
NC_045512.2	35	26	29903	0.000869478
NC_045512.2	36	14	29903	0.00046818
NC_045512.2	37	21	29903	0.000702271
NC_045512.2	38	33	29903	0.00110357
NC_045512.2	39	20	29903	0.000668829
NC_045512.2	40	36	29903	0.00120389
NC_045512.2	41	25	29903	0.000836037
NC_045512.2	42	36	29903	0.00120389
NC_045512.2	43	40	29903	0.00133766
NC_045512.2	44	48	29903	0.00160519
NC_045512.2	45	32	29903	0.00107013
NC_045512.2	46	28	29903	0.000936361
NC_045512.2	47	37	29903	0.00123733
NC_045512.2	48	27	29903	0.000902919
NC_045512.2	49	37	29903	0.00123733
NC_045512.2	50	39	29903	0.00130422
NC_045512.2	51	49	29903	0.00163863
NC_045512.2	52	50	29903	0.00167207
NC_045512.2	53	55	29903	0.00183928
NC_045512.2	54	35	29903	0.00117045
NC_045512.2	55	19	29903	0.000635388
NC_045512.2	56	23	29903	0.000769154
NC_045512.2	57	22	29903	0.000735712
NC_045512.2	58	37	29903	0.00123733
NC_045512.2	59	38	29903	0.00127078
NC_045512.2	60	30	29903	0.00100324
NC_045512.2	61	36	29903	0.00120389
NC_045512.2	62	40	29903	0.00133766
NC_045512.2	63	27	29903	0.000902919
NC_045512.2	64	22	29903	0.000735712
NC_045512.2	65	19	29903	0.000635388
NC_045512.2	66	8	29903	0.000267532
NC_045512.2	67	31	29903	0.00103669
NC_045512.2	68	15	29903	0.000501622
NC_045512.2	69	21	29903	0.000702271
NC_045512.2	70	13	29903	0.000434739
NC_045512.2	71	36	29903	0.00120389
NC_045512.2	72	29	29903	0.000969802
NC_045512.2	73	13	29903	0.000434739
NC_045512.2	74	19	29903	0.000635388
NC_045512.2	75	9	29903	0.000300973
