#Position (bp)	Coverage
38.0	4375.506666666667
113.0	16856.48
188.0	29057.72
263.0	42339.48
338.0	65591.73333333334
413.0	75177.4
488.0	79907.56
563.0	86566.86666666667
638.0	94384.29333333333
713.0	95828.29333333333
788.0	158292.6
863.0	237168.50666666665
938.0	316551.84
1013.0	364514.82666666666
1088.0	362958.0266666667
1163.0	361206.48
1238.0	361269.76
1313.0	354330.4
1388.0	352126.5333333333
1463.0	351473.6533333333
1538.0	350340.37333333335
1613.0	353877.32
1688.0	356034.94666666666
1763.0	353784.3466666667
1838.0	354295.4266666667
1913.0	354359.2
1988.0	352595.6666666667
2063.0	352791.0
2138.0	352593.86666666664
2213.0	354189.93333333335
2288.0	355623.72
2363.0	355030.3466666667
2438.0	354576.17333333334
2513.0	353274.13333333336
2588.0	350575.69333333336
2663.0	349275.1066666667
2738.0	349255.48
2813.0	349656.04
2888.0	353453.8933333333
2963.0	354863.2133333333
3038.0	355473.05333333334
3113.0	361713.64
3188.0	360740.3466666667
3263.0	359923.25333333336
3338.0	357935.88
3413.0	355323.5466666667
3488.0	357509.24
3563.0	360733.82666666666
3638.0	367089.85333333333
3713.0	372394.52
3788.0	372467.24
3863.0	371254.4
3938.0	371279.74666666664
4013.0	371602.06666666665
4088.0	377658.0933333333
4163.0	383547.7866666667
4238.0	386183.13333333336
4313.0	389757.58666666667
4388.0	390531.86666666664
4463.0	389415.12
4538.0	389823.24
4613.0	391972.28
4688.0	395072.68
4763.0	396032.84
4838.0	394209.36
4913.0	398029.4266666667
4988.0	395289.6666666667
5063.0	392340.9866666667
5138.0	393366.44
5213.0	393493.36
5288.0	395353.16
5363.0	396516.69333333336
5438.0	395664.6666666667
5513.0	396411.76
5588.0	392169.44
5663.0	387470.12
5738.0	386584.26666666666
5813.0	387419.44
5888.0	400605.1066666667
5963.0	401252.29333333333
6038.0	400246.30666666664
6113.0	400073.1066666667
6188.0	399335.36
6263.0	396368.93333333335
6338.0	394969.13333333336
6413.0	395121.8933333333
6488.0	398947.62666666665
6563.0	404961.12
6638.0	408523.0
6713.0	414144.32
6788.0	417329.12
6863.0	417386.48
6938.0	417772.62666666665
7013.0	421044.6666666667
7088.0	429735.9733333333
7163.0	471179.64
7238.0	505731.5733333333
7313.0	501404.70666666667
7388.0	494080.61333333334
7463.0	492228.36
7538.0	492763.72
7613.0	496221.52
7688.0	501510.04
7763.0	503601.50666666665
7838.0	502887.5466666667
7913.0	504656.72
7988.0	504309.86666666664
8063.0	503919.68
8138.0	504459.26666666666
8213.0	503840.76
8288.0	506385.8
8363.0	507965.8
8438.0	505727.28
8513.0	507213.17333333334
8588.0	506383.1066666667
8663.0	501190.04
8738.0	499828.85333333333
8813.0	498723.12
8888.0	500829.24
8963.0	515831.76
9038.0	525920.9866666667
9113.0	542196.32
9188.0	558863.84
9263.0	563107.2133333334
9338.0	567325.5866666667
9413.0	569659.0666666667
9488.0	572462.2
9563.0	575244.1333333333
9638.0	576230.04
9713.0	583932.9066666666
9788.0	582727.96
9863.0	585164.6666666666
9938.0	584337.12
10013.0	583931.36
10088.0	610642.2266666667
10163.0	637168.5466666666
10238.0	639682.9866666667
10313.0	639618.1066666667
10388.0	643476.6266666667
10463.0	642076.3066666666
10538.0	641289.0533333333
10613.0	641955.2666666667
10688.0	649516.6533333333
10763.0	658687.24
10838.0	657107.7466666667
10913.0	660022.4933333333
10988.0	660833.8133333334
11063.0	669685.4266666666
11138.0	683490.0666666667
11213.0	683274.1733333333
11288.0	689339.4266666666
11363.0	695864.4533333334
11438.0	699280.68
11513.0	696780.0933333334
11588.0	698103.56
11663.0	699062.56
11738.0	698494.76
11813.0	700023.76
11888.0	701759.1733333333
11963.0	703245.8266666667
12038.0	698489.3066666666
12113.0	696407.9333333333
12188.0	693129.7466666667
12263.0	687787.3466666667
12338.0	686659.5066666667
12413.0	687832.4266666666
12488.0	695001.4933333333
12563.0	701578.08
12638.0	700127.0266666666
12713.0	702489.3866666667
12788.0	706248.8266666667
12863.0	710629.2666666667
12938.0	710429.5866666667
13013.0	716430.1733333333
13088.0	734865.7866666666
13163.0	732592.0
13238.0	730971.9333333333
13313.0	725879.96
13388.0	722037.7333333333
13463.0	721521.72
13538.0	720446.8533333334
13613.0	723221.3333333334
13688.0	728267.2
13763.0	730277.32
13838.0	733642.6
13913.0	733856.9066666666
13988.0	735291.16
14063.0	735860.7733333333
14138.0	735330.6266666667
14213.0	734850.2133333334
14288.0	735110.7866666666
14363.0	732800.3066666666
14438.0	730279.7733333333
14513.0	727497.2666666667
14588.0	723773.1066666667
14663.0	721838.9066666666
14738.0	721336.8266666667
14813.0	720714.1866666666
14888.0	722970.84
14963.0	725974.24
15038.0	728876.4
15113.0	731225.1866666666
15188.0	732112.8
15263.0	730671.7866666666
15338.0	729941.88
15413.0	729518.4266666666
15488.0	731393.8666666667
15563.0	736475.1066666667
15638.0	739718.64
15713.0	740908.9866666667
15788.0	742505.64
15863.0	745212.5733333334
15938.0	747868.0266666666
16013.0	748658.4133333333
16088.0	748358.5733333334
16163.0	754565.3866666667
16238.0	761707.6533333333
16313.0	760430.1066666667
16388.0	757673.36
16463.0	759849.2266666667
16538.0	763645.8666666667
16613.0	766339.6533333333
16688.0	766285.32
16763.0	765448.1866666666
16838.0	765180.8266666667
16913.0	763513.96
16988.0	761071.24
17063.0	756107.6666666666
17138.0	748706.32
17213.0	745469.32
17288.0	745580.0933333334
17363.0	746007.6266666667
17438.0	754575.8666666667
17513.0	762872.2266666667
17588.0	765595.0533333333
17663.0	771384.8266666667
17738.0	783217.4533333334
17813.0	794038.4533333334
17888.0	793029.44
17963.0	795871.84
18038.0	798771.3466666667
18113.0	807944.88
18188.0	850877.52
18263.0	887743.4133333333
18338.0	893808.76
18413.0	905001.7466666667
18488.0	909751.6666666666
18563.0	927256.8933333333
18638.0	928081.8666666667
18713.0	929801.3066666666
18788.0	927970.8
18863.0	928034.12
18938.0	926622.0666666667
19013.0	929790.08
19088.0	929559.1466666666
19163.0	927811.7066666667
19238.0	929418.0133333333
19313.0	931834.5733333334
19388.0	927514.9333333333
19463.0	925282.28
19538.0	924425.7733333333
19613.0	922231.7866666666
19688.0	921494.9866666667
19763.0	921557.88
19838.0	922710.88
19913.0	929805.8666666667
19988.0	936818.5333333333
20063.0	937017.0133333333
20138.0	939099.7466666667
20213.0	940639.44
20288.0	938595.56
20363.0	938531.04
20438.0	937524.36
20513.0	940486.4266666666
20588.0	940818.4266666666
20663.0	940044.6666666666
20738.0	946131.6533333333
20813.0	943645.6933333334
20888.0	940693.6133333333
20963.0	939708.2266666667
21038.0	938475.0666666667
21113.0	939223.7333333333
21188.0	940211.0666666667
21263.0	936432.4
21338.0	933499.6933333334
21413.0	928354.84
21488.0	923529.2133333334
21563.0	923816.7333333333
21638.0	924878.7866666666
21713.0	927694.8266666667
21788.0	929167.1733333333
21863.0	929266.1866666666
21938.0	929958.12
22013.0	929553.5066666667
22088.0	929127.48
22163.0	929372.52
22238.0	930603.0133333333
22313.0	936671.6266666667
22388.0	1057907.7333333334
22463.0	1116308.36
22538.0	1119426.3866666667
22613.0	1119945.56
22688.0	1118605.4533333334
22763.0	1120218.2133333334
22838.0	1123131.5866666667
22913.0	1124924.44
22988.0	1122266.7466666666
23063.0	1119562.96
23138.0	1115657.2133333334
23213.0	1111006.3066666666
23288.0	1109714.7466666666
23363.0	1108996.28
23438.0	1109643.6533333333
23513.0	1112575.2266666666
23588.0	1116066.3466666667
23663.0	1115782.7066666668
23738.0	1115647.6666666667
23813.0	1114014.7066666668
23888.0	1112013.7066666668
23963.0	1111874.3333333333
24038.0	1111951.9066666667
24113.0	1115547.7066666668
24188.0	1119761.8
24263.0	1119297.4666666666
24338.0	1123290.4533333334
24413.0	1123147.1333333333
24488.0	1119901.4266666668
24563.0	1120028.36
24638.0	1120392.12
24713.0	1124033.36
24788.0	1142571.7733333334
24863.0	1151596.6266666667
24938.0	1155231.9066666667
25013.0	1158485.76
25088.0	1159456.0533333332
25163.0	1160964.8266666667
25238.0	1160127.3333333333
25313.0	1159648.0933333333
25388.0	1160063.2666666666
25463.0	1157437.2133333334
25538.0	1157396.36
25613.0	1150568.48
25688.0	1141936.2266666666
25763.0	1141022.5866666667
25838.0	1140085.12
25913.0	1144285.0533333332
25988.0	1176830.8133333332
26063.0	1184223.0
26138.0	1192004.3466666667
26213.0	1198249.6533333333
26288.0	1199386.4133333333
26363.0	1198698.56
26438.0	1199447.3466666667
26513.0	1195072.0133333334
26588.0	1199130.7333333334
26663.0	1204048.8666666667
26738.0	1206021.9733333334
26813.0	1210342.4133333333
26888.0	1208589.1066666667
26963.0	1207063.28
27038.0	1207752.92
27113.0	1205505.08
27188.0	1220063.1866666668
27263.0	1237345.76
27338.0	1202272.92
27413.0	1203289.76
27488.0	1199627.68
27563.0	1196831.72
27638.0	1195687.6933333334
27713.0	1196227.0266666666
27788.0	1205227.92
27863.0	1240124.6
27938.0	1310501.2533333334
28013.0	1312168.2
28088.0	1367143.6533333333
28163.0	1418336.6933333334
28238.0	1431410.84
28313.0	1436273.7733333334
28388.0	1450908.2666666666
28463.0	1528785.7066666668
28538.0	1540819.7866666666
28613.0	1362254.5866666667
28688.0	1338077.52
28763.0	1314433.9333333333
28838.0	1299758.6
28913.0	1289229.24
28988.0	1285237.0133333334
29063.0	1403313.12
29138.0	1186939.9066666667
29213.0	878228.2666666667
29288.0	745061.6
29363.0	571714.3733333333
29438.0	469805.17333333334
