#Position (bp)	Coverage
38.0	1236.4266666666667
113.0	2864.5333333333333
188.0	2922.76
263.0	2941.0666666666666
338.0	106429.34666666666
413.0	229284.8
488.0	380989.68
563.0	795896.8133333334
638.0	1141302.8
713.0	1052565.4133333333
788.0	1091258.1466666667
863.0	1090849.8133333332
938.0	1090985.9866666666
1013.0	1092363.04
1088.0	1093322.96
1163.0	1093507.4133333333
1238.0	1093091.3866666667
1313.0	1090027.9066666667
1388.0	1087994.76
1463.0	1087993.84
1538.0	1087997.04
1613.0	1090151.6266666667
1688.0	1092070.32
1763.0	1092063.0933333333
1838.0	1092338.8
1913.0	1090558.36
1988.0	1088227.5066666666
2063.0	1088029.3333333333
2138.0	1088028.8666666667
2213.0	1088252.4666666666
2288.0	1088415.5066666666
2363.0	1088358.2666666666
2438.0	1088366.2
2513.0	1088361.6666666667
2588.0	1088202.04
2663.0	1088095.9066666667
2738.0	1088094.2266666666
2813.0	1088298.8666666667
2888.0	1089184.0133333334
2963.0	1089433.68
3038.0	1089149.36
3113.0	1089115.8133333332
3188.0	1088525.7466666666
3263.0	1088028.0133333334
3338.0	1088030.7333333334
3413.0	1088034.1866666668
3488.0	1088038.8266666667
3563.0	1088042.3866666667
3638.0	1088039.4266666668
3713.0	1088041.1066666667
3788.0	1088073.8266666667
3863.0	1088110.7866666666
3938.0	1088117.08
4013.0	1088191.2933333332
4088.0	1091085.7066666668
4163.0	1094360.4
4238.0	1095126.4666666666
4313.0	1096362.5066666666
4388.0	1093360.1866666668
4463.0	1090534.8666666667
4538.0	1090554.8
4613.0	1090556.3066666666
4688.0	1090546.84
4763.0	1090530.5066666666
4838.0	1090509.96
4913.0	1090525.36
4988.0	1090536.44
5063.0	1090573.0533333332
5138.0	1090602.72
5213.0	1090567.1066666667
5288.0	1090904.2133333334
5363.0	1091255.5866666667
5438.0	1091205.2533333334
5513.0	1091314.4933333334
5588.0	1091082.4266666668
5663.0	1090578.8533333333
5738.0	1090473.8
5813.0	1090477.5466666666
5888.0	1090490.32
5963.0	1090477.44
6038.0	1090469.3066666666
6113.0	1090474.88
6188.0	1090533.5066666666
6263.0	1090602.4
6338.0	1090594.52
6413.0	1090623.24
6488.0	1059233.76
6563.0	1049014.1466666667
6638.0	1050704.96
6713.0	1050478.3733333333
6788.0	1048140.1066666667
6863.0	1044670.7333333333
6938.0	1043309.1733333333
7013.0	1043548.1333333333
7088.0	1046001.1866666666
7163.0	1048886.0666666667
7238.0	1049374.5866666667
7313.0	1048663.9333333333
7388.0	1046631.3466666667
7463.0	1044964.76
7538.0	1044974.7466666667
7613.0	1044998.1066666667
7688.0	1045097.8533333334
7763.0	1045116.84
7838.0	1045073.3733333333
7913.0	1045130.9333333333
7988.0	1045568.96
8063.0	1045728.6933333334
8138.0	1045549.04
8213.0	1045656.08
8288.0	1045625.3466666667
8363.0	1045258.5866666667
8438.0	1045098.3466666667
8513.0	1045138.9866666667
8588.0	1045119.3333333334
8663.0	1044994.1866666666
8738.0	1044940.48
8813.0	1044966.8
8888.0	1046769.6266666667
8963.0	1054570.8133333332
9038.0	1060745.9733333334
9113.0	1063592.6666666667
9188.0	1060398.24
9263.0	1052713.2266666666
9338.0	1051297.1466666667
9413.0	1051300.4533333334
9488.0	1052443.1866666668
9563.0	1054816.1466666667
9638.0	1055815.6666666667
9713.0	1055785.7466666666
9788.0	1054218.5066666666
9863.0	1052097.6666666667
9938.0	1051486.1066666667
10013.0	1051482.16
10088.0	1052138.48
10163.0	1053297.64
10238.0	1053601.5466666666
10313.0	1053522.52
10388.0	1052930.9866666666
10463.0	1051756.3066666666
10538.0	1051384.12
10613.0	1051378.0266666666
10688.0	1053437.76
10763.0	1057163.6133333333
10838.0	1058869.3866666667
10913.0	1059422.5066666666
10988.0	1057653.84
11063.0	1055112.48
11138.0	1054935.32
11213.0	1054942.92
11288.0	1055319.0133333334
11363.0	1058983.1733333333
11438.0	1061643.4533333334
11513.0	1060873.6
11588.0	1060000.7333333334
11663.0	1057443.88
11738.0	1055484.7333333334
11813.0	1055486.5333333334
11888.0	1061087.0266666666
11963.0	1074557.1466666667
12038.0	1090937.4533333334
12113.0	1089692.2666666666
12188.0	1078745.32
12263.0	1069221.3066666666
12338.0	1068360.5733333332
12413.0	1068602.0666666667
12488.0	1069329.5466666666
12563.0	1069603.5466666666
12638.0	1069474.12
12713.0	1069630.5866666667
12788.0	1069526.3866666667
12863.0	1069254.8
12938.0	1069236.08
13013.0	1074441.5333333334
13088.0	1105938.2266666666
13163.0	967281.2266666667
13238.0	996772.8666666667
13313.0	1033299.52
13388.0	1153649.84
13463.0	1167373.92
13538.0	1166705.4666666666
13613.0	1167363.8933333333
13688.0	1171029.8266666667
13763.0	1174237.9866666666
13838.0	1178127.3733333333
13913.0	1174822.52
13988.0	1172085.6666666667
14063.0	1172499.8533333333
14138.0	1172193.0
14213.0	1173888.5066666666
14288.0	1177481.8533333333
14363.0	1180741.72
14438.0	1180985.76
14513.0	1177161.8
14588.0	1172164.3333333333
14663.0	1170371.6
14738.0	1170235.8533333333
14813.0	1170422.6266666667
14888.0	1170326.3733333333
14963.0	1170033.8
15038.0	1170064.2133333334
15113.0	1170102.16
15188.0	1170777.3066666666
15263.0	1171674.5733333332
15338.0	1171868.4
15413.0	1172009.5333333334
15488.0	1174072.5466666666
15563.0	1184120.7866666666
15638.0	1201583.6
15713.0	1201451.6
15788.0	1186036.3333333333
15863.0	1176376.8266666667
15938.0	1173459.4133333333
16013.0	1173327.1066666667
16088.0	1173360.72
16163.0	1173240.6666666667
16238.0	1172721.0133333334
16313.0	1172546.6533333333
16388.0	1172615.1733333333
16463.0	1172433.48
16538.0	1172099.4533333334
16613.0	1172060.4133333333
16688.0	1172111.2133333334
16763.0	1172862.5333333334
16838.0	1174015.56
16913.0	1174707.5333333334
16988.0	1175085.76
17063.0	1175033.6266666667
17138.0	1209984.0533333332
17213.0	1230077.84
17288.0	1188462.5733333332
17363.0	1196719.1066666667
17438.0	1316715.8533333333
17513.0	1600463.2666666666
17588.0	1696011.2
17663.0	1688430.8533333333
17738.0	1676321.0533333332
17813.0	1671669.2933333332
17888.0	1671674.6933333334
17963.0	1672761.52
18038.0	1677498.68
18113.0	1682927.4266666668
18188.0	1683594.9733333334
18263.0	1681612.4533333334
18338.0	1706437.7733333334
18413.0	1740786.52
18488.0	1740421.9333333333
18563.0	1740390.6666666667
18638.0	1741126.0933333333
18713.0	1741979.88
18788.0	1741765.1866666668
18863.0	1741658.9333333333
18938.0	1739732.2533333334
19013.0	1738030.56
19088.0	1737970.8933333333
19163.0	1737984.7066666668
19238.0	1737973.04
19313.0	1737907.3333333333
19388.0	1737892.4933333334
19463.0	1737920.04
19538.0	1737917.2
19613.0	1737868.08
19688.0	1737843.5466666666
19763.0	1737842.8
19838.0	1737860.0533333332
19913.0	1737914.2
19988.0	1737927.56
20063.0	1737892.5066666666
20138.0	1737879.3333333333
20213.0	1737873.12
20288.0	1737845.44
20363.0	1737846.3333333333
20438.0	1737849.7066666668
20513.0	1738538.0
20588.0	1739043.4133333333
20663.0	1739048.72
20738.0	1739257.1466666667
20813.0	1738968.1466666667
20888.0	1738210.52
20963.0	1737869.0
21038.0	1737869.0
21113.0	1737897.0933333333
21188.0	1737917.2
21263.0	1737910.3466666667
21338.0	1737916.92
21413.0	1738008.92
21488.0	1738048.0133333334
21563.0	1738056.7866666666
21638.0	1738223.2
21713.0	1739135.0133333334
21788.0	1739518.4533333334
21863.0	1739233.9066666667
21938.0	1739096.16
22013.0	1738437.5466666666
22088.0	1737874.2133333334
22163.0	1737873.52
22238.0	1734869.5466666666
22313.0	1727282.16
22388.0	1730602.2133333334
22463.0	1659251.7733333334
22538.0	1633038.5333333334
22613.0	1629545.5733333332
22688.0	1630120.76
22763.0	1630127.5333333334
22838.0	1630794.6133333333
22913.0	1631162.8933333333
22988.0	1630952.9466666668
23063.0	1631064.6666666667
23138.0	1631286.08
23213.0	1631418.7866666666
23288.0	1631434.16
23363.0	1631445.2933333332
23438.0	1631827.8666666667
23513.0	1632935.8933333333
