#Position (bp)	Coverage
38.0	1202.72
113.0	7203.373333333333
188.0	12974.866666666667
263.0	14218.52
338.0	11866.56
413.0	16165.733333333334
488.0	21229.093333333334
563.0	20177.306666666667
638.0	15418.613333333333
713.0	13872.613333333333
788.0	16285.733333333334
863.0	16087.04
938.0	12228.093333333334
1013.0	11030.306666666667
1088.0	14211.92
1163.0	14210.533333333333
1238.0	11707.053333333333
1313.0	9413.746666666666
1388.0	10316.653333333334
1463.0	11184.853333333333
1538.0	9423.933333333332
1613.0	10534.226666666667
1688.0	16482.88
1763.0	20223.56
1838.0	18302.733333333334
1913.0	14701.0
1988.0	15305.866666666667
2063.0	16830.706666666665
2138.0	14928.533333333333
2213.0	10752.133333333333
2288.0	10254.08
2363.0	11981.813333333334
2438.0	11638.373333333333
2513.0	9327.72
2588.0	7282.88
2663.0	7463.72
2738.0	7657.68
2813.0	7281.8133333333335
2888.0	10467.826666666666
2963.0	14925.92
3038.0	16194.746666666666
3113.0	13351.853333333333
3188.0	11268.68
3263.0	14881.693333333333
3338.0	17521.24
3413.0	15190.36
3488.0	9622.506666666666
3563.0	7349.746666666667
3638.0	8264.653333333334
3713.0	7675.946666666667
3788.0	6391.666666666667
3863.0	5925.24
3938.0	6105.586666666667
4013.0	6215.733333333334
4088.0	9994.266666666666
4163.0	17445.706666666665
4238.0	20436.893333333333
4313.0	17026.853333333333
4388.0	13842.2
4463.0	12794.373333333333
4538.0	12064.466666666667
4613.0	9107.973333333333
4688.0	6211.52
4763.0	5907.906666666667
4838.0	5962.906666666667
4913.0	5916.173333333333
4988.0	6517.746666666667
5063.0	7329.0
5138.0	7496.4
5213.0	7167.613333333334
5288.0	10525.453333333333
5363.0	16416.573333333334
5438.0	19384.0
5513.0	18140.293333333335
5588.0	14176.04
5663.0	15489.613333333333
5738.0	19093.533333333333
5813.0	17741.386666666665
5888.0	12594.106666666667
5963.0	9387.546666666667
6038.0	10367.626666666667
6113.0	10300.88
6188.0	9681.68
6263.0	9712.36
6338.0	10384.68
6413.0	9903.293333333333
6488.0	10558.506666666666
6563.0	16169.48
6638.0	20557.586666666666
6713.0	20887.946666666667
6788.0	17815.306666666667
6863.0	12641.626666666667
6938.0	11825.786666666667
7013.0	10929.44
7088.0	12489.533333333333
7163.0	16774.28
7238.0	17702.773333333334
