NC_045512.2	0	646	29903	0.0216032
NC_045512.2	1	22	29903	0.000735712
NC_045512.2	2	382	29903	0.0127746
NC_045512.2	3	161	29903	0.00538407
NC_045512.2	4	720	29903	0.0240779
NC_045512.2	5	145	29903	0.00484901
NC_045512.2	6	98	29903	0.00327726
NC_045512.2	7	66	29903	0.00220714
NC_045512.2	8	201	29903	0.00672173
NC_045512.2	9	62	29903	0.00207337
NC_045512.2	10	225	29903	0.00752433
NC_045512.2	11	778	29903	0.0260175
NC_045512.2	12	547	29903	0.0182925
NC_045512.2	13	250	29903	0.00836037
NC_045512.2	14	192	29903	0.00642076
NC_045512.2	15	295	29903	0.00986523
NC_045512.2	16	396	29903	0.0132428
NC_045512.2	17	245	29903	0.00819316
NC_045512.2	18	260	29903	0.00869478
NC_045512.2	19	408	29903	0.0136441
NC_045512.2	20	576	29903	0.0192623
NC_045512.2	21	450	29903	0.0150487
NC_045512.2	22	339	29903	0.0113367
NC_045512.2	23	435	29903	0.014547
NC_045512.2	24	693	29903	0.0231749
NC_045512.2	25	409	29903	0.0136776
NC_045512.2	26	140	29903	0.0046818
NC_045512.2	27	405	29903	0.0135438
NC_045512.2	28	578	29903	0.0193292
NC_045512.2	29	488	29903	0.0163194
NC_045512.2	30	328	29903	0.0109688
NC_045512.2	31	331	29903	0.0110691
NC_045512.2	32	126	29903	0.00421362
NC_045512.2	33	164	29903	0.0054844
NC_045512.2	34	368	29903	0.0123065
NC_045512.2	35	605	29903	0.0202321
NC_045512.2	36	557	29903	0.0186269
NC_045512.2	37	388	29903	0.0129753
NC_045512.2	38	406	29903	0.0135772
NC_045512.2	39	305	29903	0.0101996
NC_045512.2	40	257	29903	0.00859446
NC_045512.2	41	103	29903	0.00344447
NC_045512.2	42	152	29903	0.0050831
NC_045512.2	43	170	29903	0.00568505
NC_045512.2	44	277	29903	0.00926328
NC_045512.2	45	145	29903	0.00484901
NC_045512.2	46	219	29903	0.00732368
NC_045512.2	47	111	29903	0.003712
NC_045512.2	48	162	29903	0.00541752
NC_045512.2	49	190	29903	0.00635388
NC_045512.2	50	300	29903	0.0100324
NC_045512.2	51	490	29903	0.0163863
NC_045512.2	52	269	29903	0.00899575
NC_045512.2	53	345	29903	0.0115373
NC_045512.2	54	225	29903	0.00752433
NC_045512.2	55	211	29903	0.00705615
NC_045512.2	56	392	29903	0.0131091
NC_045512.2	57	353	29903	0.0118048
NC_045512.2	58	303	29903	0.0101328
NC_045512.2	59	308	29903	0.0103
NC_045512.2	60	386	29903	0.0129084
NC_045512.2	61	289	29903	0.00966458
NC_045512.2	62	344	29903	0.0115039
NC_045512.2	63	221	29903	0.00739056
NC_045512.2	64	393	29903	0.0131425
NC_045512.2	65	206	29903	0.00688894
NC_045512.2	66	191	29903	0.00638732
NC_045512.2	67	390	29903	0.0130422
NC_045512.2	68	266	29903	0.00889543
NC_045512.2	69	223	29903	0.00745745
NC_045512.2	70	263	29903	0.0087951
NC_045512.2	71	196	29903	0.00655453
NC_045512.2	72	257	29903	0.00859446
NC_045512.2	73	214	29903	0.00715647
NC_045512.2	74	140	29903	0.0046818
NC_045512.2	75	137	29903	0.00458148
NC_045512.2	76	147	29903	0.00491589
NC_045512.2	77	225	29903	0.00752433
NC_045512.2	78	204	29903	0.00682206
NC_045512.2	79	165	29903	0.00551784
NC_045512.2	80	229	29903	0.00765809
NC_045512.2	81	240	29903	0.00802595
NC_045512.2	82	344	29903	0.0115039
NC_045512.2	83	315	29903	0.0105341
NC_045512.2	84	164	29903	0.0054844
NC_045512.2	85	155	29903	0.00518343
NC_045512.2	86	184	29903	0.00615323
NC_045512.2	87	244	29903	0.00815972
NC_045512.2	88	325	29903	0.0108685
NC_045512.2	89	151	29903	0.00504966
NC_045512.2	90	232	29903	0.00775842
NC_045512.2	91	120	29903	0.00401298
NC_045512.2	92	142	29903	0.00474869
NC_045512.2	93	160	29903	0.00535063
NC_045512.2	94	110	29903	0.00367856
NC_045512.2	95	105	29903	0.00351135
NC_045512.2	96	143	29903	0.00478213
NC_045512.2	97	123	29903	0.0041133
NC_045512.2	98	175	29903	0.00585226
NC_045512.2	99	164	29903	0.0054844
NC_045512.2	100	131	29903	0.00438083
NC_045512.2	101	118	29903	0.00394609
NC_045512.2	102	74	29903	0.00247467
NC_045512.2	103	55	29903	0.00183928
NC_045512.2	104	75	29903	0.00250811
NC_045512.2	105	71	29903	0.00237434
NC_045512.2	106	81	29903	0.00270876
NC_045512.2	107	89	29903	0.00297629
NC_045512.2	108	34	29903	0.00113701
NC_045512.2	109	75	29903	0.00250811
NC_045512.2	110	107	29903	0.00357824
NC_045512.2	111	93	29903	0.00311006
NC_045512.2	112	32	29903	0.00107013
NC_045512.2	113	23	29903	0.000769154
NC_045512.2	114	16	29903	0.000535063
NC_045512.2	115	8	29903	0.000267532
NC_045512.2	116	7	29903	0.00023409
NC_045512.2	117	3	29903	0.000100324
NC_045512.2	118	4	29903	0.000133766
