#Position (bp)	insert size
38.0	266.4248215739809
113.0	230.2531196213425
188.0	229.18808699950569
263.0	239.2852435867263
338.0	229.81462789484428
413.0	275.22278974878265
488.0	230.88417853833056
563.0	254.17702936792492
638.0	289.4205410935546
713.0	248.13816483726495
788.0	224.3949675943576
863.0	285.64246671338475
938.0	286.4375413086583
1013.0	264.8631092564899
1088.0	246.8114793238468
1163.0	234.95824720959075
1238.0	327.7969798657718
1313.0	260.4648936170213
1388.0	262.0125
1463.0	242.5720930232558
1538.0	250.43525179856115
1613.0	260.54938093866974
1688.0	227.09411764705882
1763.0	199.35187204652854
1838.0	365.33060598312454
1913.0	268.6352583586626
1988.0	277.81589958159
2063.0	190.59509202453987
2138.0	161.45945945945945
2213.0	299.8096383609975
2288.0	229.80151757188497
2363.0	214.4300847457627
2438.0	211.89949748743717
2513.0	248.32785660941002
2588.0	234.6698717948718
2663.0	208.02120890774125
2738.0	250.11318897637796
2813.0	281.75600174596246
2888.0	232.91025113215315
2963.0	247.57023681377825
3038.0	274.0119459640505
3113.0	298.10280373831773
3188.0	244.11173184357543
3263.0	268.16161616161617
3338.0	301.51677852348996
3413.0	360.66627358490564
3488.0	240.69138276553107
3563.0	213.69565217391303
3638.0	224.24778761061947
3713.0	227.24719101123594
3788.0	260.4665856622114
3863.0	233.6429587482219
3938.0	201.45662100456622
4013.0	301.04566210045664
4088.0	255.20627802690584
4163.0	240.64379343714262
4238.0	276.07806756520216
4313.0	313.9004308281474
4388.0	233.59150326797385
4463.0	253.66146393972014
4538.0	192.00333333333333
4613.0	286.675442204854
4688.0	241.2772027265842
4763.0	250.64117446227382
4838.0	265.0158415841584
4913.0	282.4304600740349
4988.0	225.20644216691068
5063.0	233.43426748689907
5138.0	274.7991452991453
5213.0	221.625
5288.0	254.9975
5363.0	219.826944971537
5438.0	200.18238600874454
5513.0	304.4728260869565
5588.0	279.6110689916604
5663.0	224.8586956521739
5738.0	198.5240174672489
5813.0	170.0326086956522
5888.0	243.63670411985018
5963.0	231.54166666666666
6038.0	213.47899159663865
6113.0	168.79365079365078
6188.0	251.63247863247864
6263.0	228.21891418563922
6338.0	200.3323963457484
6413.0	187.95541401273886
6488.0	261.416814159292
6563.0	229.99866991797828
6638.0	225.08082002759707
6713.0	223.87223587223588
6788.0	244.16926929876252
6863.0	224.41463414634146
6938.0	187.5
7013.0	322.19875776397515
7088.0	252.21396485144612
7163.0	262.00738757667153
7238.0	234.347049269085
7313.0	350.9328244274809
7388.0	238.07500822838534
7463.0	209.2012987012987
7538.0	179.92727272727274
7613.0	278.31115335868185
7688.0	227.61256544502618
7763.0	213.38723776223776
7838.0	186.16413793103447
7913.0	294.8259587020649
7988.0	234.96202143950995
8063.0	218.33637592968222
8138.0	202.79531388152077
8213.0	249.80971025841816
8288.0	259.88014783526927
8363.0	231.99410819496518
8438.0	200.8323269856015
8513.0	229.34264432029795
8588.0	284.4795918367347
8663.0	245.24883720930234
8738.0	350.6277173913044
8813.0	227.11904761904762
8888.0	276.24595103578156
8963.0	236.33353168699793
9038.0	219.61850382270396
9113.0	242.56308411214954
9188.0	197.71873262923847
9263.0	230.40910199534616
9338.0	213.71657754010695
9413.0	194.54850746268656
9488.0	271.5027899798172
9563.0	231.40195178914004
9638.0	208.2747766907699
9713.0	290.5517857142857
9788.0	257.8416683539178
9863.0	240.08938116776315
9938.0	208.26385809312637
10013.0	175.36470588235295
10088.0	260.5481912471541
10163.0	238.9011076650421
10238.0	199.57367149758454
10313.0	190.84642857142856
10388.0	438.03401360544217
10463.0	237.203125
10538.0	208.82432432432432
10613.0	167.46153846153845
10688.0	266.10776850408143
10763.0	249.73933742524395
10838.0	217.42214489872
10913.0	249.01724137931035
10988.0	260.50515625
11063.0	280.9355638166047
11138.0	217.29473684210527
11213.0	202.63793103448276
11288.0	289.1424116424116
11363.0	240.82249754661433
11438.0	205.64186046511628
11513.0	232.27615472498775
11588.0	308.4338028169014
11663.0	262.62608061660245
11738.0	202.58064516129033
11813.0	175.31034482758622
11888.0	258.8639861485187
11963.0	227.16308436324556
12038.0	220.97245568777566
12113.0	246.28132147395172
12188.0	233.67173758022344
12263.0	217.33675958188152
12338.0	171.74850299401197
12413.0	281.5180102915952
12488.0	245.22534500168294
12563.0	215.61217038539553
12638.0	188.11136158701532
12713.0	252.04236006051437
12788.0	236.24175556347137
12863.0	201.32814614343707
12938.0	222.20834879406308
13013.0	237.06775349151135
13088.0	240.35463378176382
13163.0	248.07143992371266
13238.0	314.44517155995754
13313.0	227.42448724775528
13388.0	245.8059239063081
13463.0	202.5487860742098
13538.0	207.5169971671388
13613.0	280.065411874056
13688.0	234.72353767974917
13763.0	218.3080084858128
13838.0	366.31140760507003
13913.0	233.23358214581918
13988.0	190.9804789910012
14063.0	199.63110307414104
14138.0	204.69970631424377
14213.0	284.3514868406061
14288.0	245.97963117316107
14363.0	217.78188378748288
14438.0	180.8584102842658
14513.0	239.85944584382872
14588.0	236.69507575757575
14663.0	217.20344053851906
14738.0	185.98253676470588
14813.0	269.22857142857146
14888.0	243.78254288597375
14963.0	227.2265274253367
15038.0	195.53541416566625
15113.0	202.13577586206895
15188.0	280.1044121044121
15263.0	234.42622854340362
15338.0	212.05084618840797
15413.0	216.65022565396873
15488.0	249.18641630372258
15563.0	244.6594315668769
15638.0	221.03364080303854
15713.0	195.7391112093743
15788.0	264.3333333333333
15863.0	242.7694090382387
15938.0	219.96909817111626
16013.0	187.4633068081344
16088.0	264.8414489311164
16163.0	233.78368924889543
16238.0	226.84778136937996
16313.0	189.84021665538253
16388.0	263.78005115089513
16463.0	238.7104532839963
16538.0	225.78170478170478
16613.0	198.16894197952217
16688.0	185.1094147582697
16763.0	256.54896875385947
16838.0	244.11759902000816
16913.0	216.53264063811923
16988.0	189.55107227958698
17063.0	228.6089380655887
17138.0	234.13408962636868
17213.0	225.8263190309998
17288.0	176.27465509436934
17363.0	258.8476001979218
17438.0	237.91059652807934
17513.0	228.94161996943453
17588.0	225.85096870342772
17663.0	304.68619246861925
17738.0	212.2118181818182
17813.0	340.7352941176471
17888.0	223.07894736842104
17963.0	275.9879910790873
18038.0	229.6879952160263
18113.0	214.4650576846572
18188.0	205.93207265488928
18263.0	257.0781710914454
18338.0	236.2292766934558
18413.0	231.28935647365995
18488.0	230.03832914689738
18563.0	300.5108695652174
18638.0	247.65017764416507
18713.0	227.09287818402356
18788.0	198.18298555377208
18863.0	266.6056034482759
18938.0	236.50120019203072
19013.0	243.43357664233577
19088.0	192.55935251798562
19163.0	160.921875
19238.0	249.19804058782364
19313.0	292.151212553495
19388.0	197.39979859013093
19463.0	180.78671328671328
19538.0	289.52272727272725
19613.0	325.6842105263158
19688.0	227.8
19763.0	174.72727272727272
19838.0	245.65644724977457
19913.0	220.73604826546003
19988.0	221.40143369175627
20063.0	187.44
20138.0	254.3658536585366
20213.0	282.632183908046
20288.0	278.9146341463415
20363.0	189.24137931034483
20438.0	253.9389534883721
20513.0	259.62482967448904
20588.0	230.80126072491683
20663.0	215.66118047673098
20738.0	238.72777965528894
20813.0	382.4
20888.0	208.45394736842104
20963.0	225.0
21038.0	245.0
21113.0	239.5684007707129
21188.0	217.26666666666668
21263.0	180.90361445783134
21338.0	249.80479825517995
21413.0	234.83704735376045
21488.0	208.9185110663984
21563.0	188.28970588235293
21638.0	269.3948756593821
21713.0	226.89577095808383
21788.0	225.72910782665952
21863.0	188.60137931034484
21938.0	290.80434782608694
22013.0	241.1818181818182
22088.0	218.95833333333334
22163.0	182.3
22238.0	272.20686932491117
22313.0	236.84978180597517
22388.0	230.53866681854055
22463.0	194.44724689165187
22538.0	316.9753086419753
22613.0	224.66899766899766
22688.0	194.47619047619048
22763.0	282.6371379897785
22838.0	241.30251479289942
22913.0	235.55995639534885
22988.0	223.92052338260237
23063.0	183.34349593495935
23138.0	251.2313584140572
23213.0	224.47645496256942
23288.0	214.59570615623383
23363.0	190.32586558044807
23438.0	253.95943204868155
23513.0	237.33087108013936
23588.0	208.2363877822045
23663.0	187.82828870779977
23738.0	322.30232558139534
23813.0	249.32032218091697
23888.0	222.83490566037736
23963.0	191.55822906641
24038.0	173.66310160427807
24113.0	244.96111569112392
24188.0	222.0735046335299
24263.0	189.76841333821912
24338.0	241.22792022792024
24413.0	248.65163398692812
24488.0	233.00621799561083
24563.0	199.94847328244273
24638.0	169.92307692307693
24713.0	256.10719544517525
24788.0	220.18522350993376
24863.0	224.18385276517128
24938.0	237.04241948153967
25013.0	232.70343773330015
25088.0	231.18957011980268
25163.0	190.15139442231074
25238.0	165.92857142857142
25313.0	249.92427302100162
25388.0	219.99453479072247
25463.0	193.29109159347553
25538.0	198.19474835886214
25613.0	232.9475218658892
25688.0	238.00778902859687
25763.0	211.8846153846154
25838.0	170.64912280701753
25913.0	256.9767670157068
25988.0	229.27621840525066
26063.0	205.32851768246803
26138.0	191.6523472099203
26213.0	238.9357405140759
26288.0	233.64570024570025
26363.0	202.5968253968254
26438.0	167.78275862068966
26513.0	250.23402461642218
26588.0	228.7156286020907
26663.0	204.64160453638559
26738.0	191.47216035634744
26813.0	305.30395566488534
26888.0	272.2021068032187
26963.0	233.6286068545398
27038.0	185.5154937869914
27113.0	181.25776793503792
27188.0	236.87299270072992
27263.0	211.8335452695829
27338.0	217.21765913757702
27413.0	237.07230657989876
27488.0	239.6505199781062
27563.0	227.98628375482213
27638.0	199.035457348407
27713.0	181.0829268292683
27788.0	236.11571624534588
27863.0	223.01352952794787
27938.0	202.7469078540507
28013.0	200.05775352432923
28088.0	295.9664907195085
28163.0	240.54776540352907
28238.0	213.97640630211706
28313.0	170.79379925177108
28388.0	232.0191973395813
28463.0	215.6792466000442
28538.0	217.46537629678508
28613.0	200.23303324099723
28688.0	220.55319594830598
28763.0	222.97116292583715
28838.0	221.33134414553155
28913.0	206.34488810881965
28988.0	243.44260626113515
29063.0	230.70542166068105
29138.0	210.9587354103483
29213.0	203.08454236073794
29288.0	235.86288754732425
29363.0	233.87142146764225
29438.0	214.22162471395882
29513.0	233.761951700345
29588.0	213.41418962898678
29663.0	180.27492668621701
29738.0	149.8815331010453
29813.0	86.54545454545455
29877.0	39.857142857142854
