#Position (bp)	insert size
38.0	1007.8608695652174
113.0	289.5833333333333
188.0	208.29661016949152
263.0	166.02380952380952
338.0	231.03703703703704
413.0	252.0
488.0	219.88888888888889
563.0	179.55555555555554
638.0	295.19607843137254
713.0	239.7027027027027
788.0	217.12121212121212
863.0	310.2631578947368
938.0	260.80645161290323
1013.0	253.63636363636363
1088.0	223.54166666666666
1163.0	172.875
1238.0	221.91666666666666
1313.0	301.75
1388.0	190.0
1463.0	178.33333333333334
1538.0	248.10526315789474
1613.0	287.9284232365145
1688.0	239.24633431085044
1763.0	190.97457627118644
1838.0	155.9811320754717
1913.0	250.5
1988.0	281.0
2063.0	183.83333333333334
2138.0	0.0
2213.0	253.93150684931507
2288.0	251.58333333333334
2363.0	218.54545454545453
2438.0	165.52631578947367
2513.0	265.9400544959128
2588.0	250.8962962962963
2663.0	213.7531380753138
2738.0	173.1846153846154
2813.0	248.33333333333334
2888.0	4163.836859688196
2963.0	211.5
3038.0	158.66666666666666
3113.0	217.5
3188.0	233.5
3263.0	198.0
3338.0	328.0
3413.0	333.0
3488.0	225.33333333333334
3563.0	237.5
3638.0	217.33333333333334
3713.0	198.0
3788.0	291.812030075188
3863.0	239.72965879265092
3938.0	204.76334106728538
4013.0	209.9254498714653
4088.0	255.56954612005856
4163.0	227.8577981651376
4238.0	188.27122641509433
4313.0	242.4
4388.0	229.42307692307693
4463.0	213.07692307692307
4538.0	167.11764705882354
4613.0	231.86363636363637
4688.0	235.125
4763.0	237.54545454545453
4838.0	189.14814814814815
4913.0	256.8888888888889
4988.0	295.6363636363636
5063.0	185.8181818181818
5138.0	217.16666666666666
5213.0	0.0
5288.0	265.96
5363.0	236.85
5438.0	187.88
5513.0	159.625
5588.0	235.25
5663.0	271.0
5738.0	197.42857142857142
5813.0	162.75
5888.0	232.38095238095238
5963.0	215.0
6038.0	195.0
6113.0	179.83333333333334
6188.0	238.15384615384616
6263.0	235.0
6338.0	198.66666666666666
6413.0	160.875
6488.0	244.15384615384616
6563.0	266.875
6638.0	223.0
6713.0	256.41379310344826
6788.0	258.18
6863.0	227.6
6938.0	178.35294117647058
7013.0	294.53793103448277
7088.0	242.9111111111111
7163.0	211.04918032786884
7238.0	179.88888888888889
7313.0	253.0
7388.0	0.0
7463.0	219.0
7538.0	0.0
7613.0	237.36257309941521
7688.0	246.3148148148148
7763.0	220.89333333333335
7838.0	176.45205479452054
7913.0	272.7142857142857
7988.0	204.92307692307693
8063.0	216.88888888888889
8138.0	187.33333333333334
8213.0	0.0
8288.0	273.5238095238095
8363.0	210.44444444444446
8438.0	198.25
8513.0	160.16666666666666
8588.0	223.34782608695653
8663.0	197.8
8738.0	203.4
8813.0	171.0
8888.0	243.35472972972974
8963.0	240.40594059405942
9038.0	211.4
9113.0	167.87719298245614
9188.0	211.58823529411765
9263.0	277.75
9338.0	235.35714285714286
9413.0	195.66666666666666
9488.0	248.14444444444445
9563.0	251.93103448275863
9638.0	207.04807692307693
9713.0	300.0377358490566
9788.0	263.0
9863.0	191.0
9938.0	184.5
10013.0	238.0
10088.0	243.29770992366412
10163.0	246.34117647058824
10238.0	207.90526315789472
10313.0	166.29268292682926
10388.0	245.75
10463.0	195.88888888888889
10538.0	200.0
10613.0	206.57142857142858
10688.0	258.9655172413793
10763.0	232.71428571428572
10838.0	217.32258064516128
10913.0	181.8095238095238
10988.0	223.96296296296296
11063.0	180.0
11138.0	790.2
11213.0	188.9090909090909
11288.0	241.46666666666667
11363.0	246.7719298245614
11438.0	215.11940298507463
11513.0	178.59375
11588.0	238.8229954614221
11663.0	232.54761904761904
11738.0	216.84699453551912
