#Position (bp)	mapping quality
38.0	59.97685407360921
113.0	59.98748244489223
188.0	59.98271029792989
263.0	60.0
338.0	59.98097057209445
413.0	59.9937881768299
488.0	59.994763484028624
563.0	59.990199281280624
638.0	59.99817590218892
713.0	59.98744181759528
788.0	59.99894313612866
863.0	59.99633993182226
938.0	59.98808948807091
1013.0	59.99031469048049
1088.0	59.99813310930645
1163.0	60.0
1238.0	59.999690450394674
1313.0	59.980144810515306
1388.0	59.99373355057025
1463.0	60.0
1538.0	59.99535259648414
1613.0	59.99268385367707
1688.0	59.997300721247285
1763.0	59.99837481655126
1838.0	54.35939926196478
1913.0	47.102938282385296
1988.0	59.96593204436414
2063.0	59.9974884246466
2138.0	59.99641629847815
2213.0	59.99280151822525
2288.0	59.93920824483827
2363.0	60.0
2438.0	60.0
2513.0	59.975660263149514
2588.0	59.9821408865183
2663.0	60.0
2738.0	59.993569259472444
2813.0	59.94011822153688
2888.0	21.265708084430088
2963.0	60.0
3038.0	60.0
3113.0	59.98915729889181
3188.0	59.993905142535986
3263.0	59.99413268930246
3338.0	59.99250083258005
3413.0	59.99187566615187
3488.0	59.97782893142719
3563.0	59.98858447488585
3638.0	60.0
3713.0	59.80428704566636
3788.0	59.966870665034676
3863.0	59.973990421869644
3938.0	59.98222551379374
4013.0	59.98540421584069
4088.0	59.981250911733916
4163.0	56.84300058232896
4238.0	59.997534172262725
4313.0	58.35866580138302
4388.0	59.984263263820495
4463.0	59.976283974733335
4538.0	59.99375574277543
4613.0	59.95384087945686
4688.0	58.79359382406718
4763.0	59.992484470461925
4838.0	59.999120213542724
4913.0	59.996739113871975
4988.0	59.99105342251361
5063.0	60.0
5138.0	60.0
5213.0	60.0
5288.0	59.99017724760749
5363.0	59.99479033065826
5438.0	59.996711613324415
5513.0	59.990099143636705
5588.0	59.9910154656381
5663.0	59.99055499094163
5738.0	59.97963879301981
5813.0	59.951978693067176
5888.0	59.99931569343066
5963.0	59.97121178852863
6038.0	59.999185114763
6113.0	59.99776550183105
6188.0	59.87728961691438
6263.0	59.99299737180957
6338.0	59.987033449979144
6413.0	59.99464764051827
6488.0	59.98699851587727
6563.0	59.952332171240684
6638.0	59.9917565186225
6713.0	59.99481627114889
6788.0	59.97915143938745
6863.0	59.96088116791377
