NC_045512.2	0	171	29903	0.00571849
NC_045512.2	1	59	29903	0.00197305
NC_045512.2	2	40	29903	0.00133766
NC_045512.2	3	34	29903	0.00113701
NC_045512.2	4	9	29903	0.000300973
NC_045512.2	5	20	29903	0.000668829
NC_045512.2	6	102	29903	0.00341103
NC_045512.2	7	32	29903	0.00107013
NC_045512.2	8	8	29903	0.000267532
NC_045512.2	9	58	29903	0.0019396
NC_045512.2	10	84	29903	0.00280908
NC_045512.2	11	195	29903	0.00652108
NC_045512.2	12	234	29903	0.0078253
NC_045512.2	13	284	29903	0.00949738
NC_045512.2	14	463	29903	0.0154834
NC_045512.2	15	350	29903	0.0117045
NC_045512.2	16	290	29903	0.00969802
NC_045512.2	17	290	29903	0.00969802
NC_045512.2	18	525	29903	0.0175568
NC_045512.2	19	496	29903	0.016587
NC_045512.2	20	674	29903	0.0225395
NC_045512.2	21	768	29903	0.025683
NC_045512.2	22	996	29903	0.0333077
NC_045512.2	23	774	29903	0.0258837
NC_045512.2	24	868	29903	0.0290272
NC_045512.2	25	837	29903	0.0279905
NC_045512.2	26	784	29903	0.0262181
NC_045512.2	27	954	29903	0.0319032
NC_045512.2	28	1135	29903	0.0379561
NC_045512.2	29	1074	29903	0.0359161
NC_045512.2	30	1025	29903	0.0342775
NC_045512.2	31	1022	29903	0.0341772
NC_045512.2	32	945	29903	0.0316022
NC_045512.2	33	1054	29903	0.0352473
NC_045512.2	34	1075	29903	0.0359496
NC_045512.2	35	1109	29903	0.0370866
NC_045512.2	36	888	29903	0.029696
NC_045512.2	37	1050	29903	0.0351135
NC_045512.2	38	858	29903	0.0286928
NC_045512.2	39	819	29903	0.0273886
NC_045512.2	40	815	29903	0.0272548
NC_045512.2	41	780	29903	0.0260843
NC_045512.2	42	594	29903	0.0198642
NC_045512.2	43	454	29903	0.0151824
NC_045512.2	44	374	29903	0.0125071
NC_045512.2	45	323	29903	0.0108016
NC_045512.2	46	399	29903	0.0133431
NC_045512.2	47	302	29903	0.0100993
NC_045512.2	48	346	29903	0.0115707
NC_045512.2	49	277	29903	0.00926328
NC_045512.2	50	325	29903	0.0108685
NC_045512.2	51	270	29903	0.00902919
NC_045512.2	52	191	29903	0.00638732
NC_045512.2	53	197	29903	0.00658797
NC_045512.2	54	208	29903	0.00695582
NC_045512.2	55	190	29903	0.00635388
NC_045512.2	56	152	29903	0.0050831
NC_045512.2	57	180	29903	0.00601946
NC_045512.2	58	152	29903	0.0050831
NC_045512.2	59	172	29903	0.00575193
NC_045512.2	60	104	29903	0.00347791
NC_045512.2	61	83	29903	0.00277564
NC_045512.2	62	39	29903	0.00130422
NC_045512.2	63	15	29903	0.000501622
NC_045512.2	64	19	29903	0.000635388
NC_045512.2	65	20	29903	0.000668829
NC_045512.2	66	58	29903	0.0019396
NC_045512.2	67	56	29903	0.00187272
NC_045512.2	68	46	29903	0.00153831
NC_045512.2	69	39	29903	0.00130422
NC_045512.2	70	18	29903	0.000601946
NC_045512.2	71	16	29903	0.000535063
NC_045512.2	72	13	29903	0.000434739
NC_045512.2	73	6	29903	0.000200649
NC_045512.2	74	8	29903	0.000267532
NC_045512.2	75	32	29903	0.00107013
NC_045512.2	76	13	29903	0.000434739
NC_045512.2	77	9	29903	0.000300973
NC_045512.2	78	22	29903	0.000735712
NC_045512.2	79	16	29903	0.000535063
NC_045512.2	80	17	29903	0.000568505
NC_045512.2	81	15	29903	0.000501622
NC_045512.2	82	19	29903	0.000635388
NC_045512.2	83	24	29903	0.000802595
NC_045512.2	84	30	29903	0.00100324
NC_045512.2	85	9	29903	0.000300973
NC_045512.2	86	3	29903	0.000100324
genome	0	171	29903	0.00571849
genome	1	59	29903	0.00197305
genome	2	40	29903	0.00133766
genome	3	34	29903	0.00113701
genome	4	9	29903	0.000300973
genome	5	20	29903	0.000668829
genome	6	102	29903	0.00341103
genome	7	32	29903	0.00107013
genome	8	8	29903	0.000267532
genome	9	58	29903	0.0019396
genome	10	84	29903	0.00280908
genome	11	195	29903	0.00652108
genome	12	234	29903	0.0078253
genome	13	284	29903	0.00949738
genome	14	463	29903	0.0154834
genome	15	350	29903	0.0117045
genome	16	290	29903	0.00969802
genome	17	290	29903	0.00969802
genome	18	525	29903	0.0175568
genome	19	496	29903	0.016587
genome	20	674	29903	0.0225395
genome	21	768	29903	0.025683
genome	22	996	29903	0.0333077
genome	23	774	29903	0.0258837
genome	24	868	29903	0.0290272
genome	25	837	29903	0.0279905
genome	26	784	29903	0.0262181
genome	27	954	29903	0.0319032
genome	28	1135	29903	0.0379561
genome	29	1074	29903	0.0359161
