#Position (bp)	Coverage
38.0	3910.173333333333
113.0	13147.96
188.0	19232.053333333333
263.0	20730.12
338.0	21677.28
413.0	27401.24
488.0	34092.32
563.0	44532.4
638.0	48422.46666666667
713.0	44119.21333333333
788.0	45471.17333333333
863.0	47362.26666666667
938.0	46717.10666666667
1013.0	45581.026666666665
1088.0	46975.90666666667
1163.0	46684.986666666664
1238.0	46558.88
1313.0	45195.84
1388.0	43666.386666666665
1463.0	43864.986666666664
1538.0	43787.693333333336
1613.0	47901.85333333333
1688.0	52622.84
1763.0	53601.346666666665
1838.0	52854.92
1913.0	48664.333333333336
1988.0	44606.24
2063.0	44128.693333333336
2138.0	44331.90666666667
2213.0	46264.10666666667
2288.0	47854.76
2363.0	47961.933333333334
2438.0	48067.346666666665
2513.0	47748.81333333333
2588.0	47136.88
2663.0	47150.293333333335
2738.0	47688.77333333333
2813.0	47454.26666666667
2888.0	48126.18666666667
2963.0	47468.24
3038.0	47797.16
3113.0	47018.09333333333
3188.0	45082.18666666667
3263.0	44089.68
3338.0	43787.94666666666
3413.0	43739.0
3488.0	43648.333333333336
3563.0	43183.05333333334
3638.0	43056.17333333333
3713.0	43074.14666666667
3788.0	44426.24
3863.0	46772.22666666667
3938.0	48277.24
4013.0	49103.013333333336
4088.0	52604.49333333333
4163.0	57837.84
4238.0	59185.76
4313.0	58435.36
4388.0	55328.45333333333
4463.0	51774.346666666665
4538.0	53314.84
4613.0	52442.48
4688.0	52445.0
4763.0	54344.706666666665
4838.0	54742.0
4913.0	54252.78666666667
4988.0	51549.253333333334
5063.0	49913.49333333333
5138.0	49940.066666666666
5213.0	49861.76
5288.0	51343.78666666667
5363.0	53342.50666666667
5438.0	54148.62666666666
5513.0	54155.26666666667
5588.0	54145.253333333334
5663.0	56916.653333333335
5738.0	57562.573333333334
5813.0	56940.85333333333
5888.0	55809.2
5963.0	54592.94666666666
6038.0	54218.78666666667
6113.0	54286.346666666665
6188.0	56694.73333333333
6263.0	60679.50666666667
6338.0	62243.16
6413.0	62083.26666666667
6488.0	60950.86666666667
6563.0	61220.293333333335
6638.0	63934.45333333333
6713.0	64337.68
6788.0	62825.62666666666
6863.0	59279.41333333333
6938.0	57859.62666666666
7013.0	58004.72
7088.0	63808.50666666667
7163.0	77249.88
7238.0	77867.73333333334
7313.0	75800.13333333333
7388.0	72156.22666666667
7463.0	70015.16
7538.0	70366.77333333333
7613.0	70075.44
7688.0	70176.33333333333
7763.0	71108.8
7838.0	71585.4
7913.0	71169.26666666666
7988.0	73043.33333333333
8063.0	77288.8
8138.0	79582.58666666667
8213.0	79827.4
8288.0	76990.6
8363.0	78003.18666666666
8438.0	77686.01333333334
8513.0	77545.22666666667
8588.0	75915.08
8663.0	73666.34666666666
8738.0	73084.96
8813.0	73062.90666666666
8888.0	74586.72
8963.0	80693.89333333333
9038.0	86071.32
9113.0	88205.69333333333
9188.0	84771.42666666667
9263.0	81734.22666666667
9338.0	82802.24
9413.0	82989.32
9488.0	83246.25333333333
9563.0	85108.77333333333
9638.0	86983.64
9713.0	87620.44
9788.0	83874.74666666667
9863.0	80262.32
9938.0	79912.50666666667
10013.0	79797.16
10088.0	80757.56
10163.0	82501.98666666666
10238.0	83550.22666666667
10313.0	83109.38666666667
10388.0	81390.78666666667
10463.0	79298.66666666667
10538.0	79014.56
10613.0	79203.44
10688.0	82335.90666666666
10763.0	88808.26666666666
10838.0	92785.29333333333
10913.0	94178.74666666667
10988.0	91535.6
11063.0	87317.05333333333
11138.0	86521.49333333333
11213.0	86783.85333333333
11288.0	87060.68
11363.0	92670.26666666666
11438.0	97908.92
