#Position (bp)	Coverage
38.0	837.3866666666667
113.0	995.7333333333333
188.0	983.9733333333334
263.0	1259.92
338.0	1289.12
413.0	381.28
488.0	54.653333333333336
563.0	45.653333333333336
638.0	68.09333333333333
713.0	71.29333333333334
788.0	71.46666666666667
863.0	72.97333333333333
938.0	89.36
1013.0	48.2
1088.0	10.573333333333334
1163.0	8.68
1238.0	10.386666666666667
1313.0	5.773333333333333
1388.0	0.0
1463.0	0.0
1538.0	0.2
1613.0	96.70666666666666
1688.0	101.84
1763.0	69.05333333333333
1838.0	2301.08
1913.0	7477.066666666667
1988.0	78.41333333333333
2063.0	76.08
2138.0	92.46666666666667
2213.0	106.56
2288.0	35.733333333333334
2363.0	25.68
2438.0	23.72
2513.0	24.706666666666667
2588.0	23.173333333333332
2663.0	22.546666666666667
2738.0	34.026666666666664
2813.0	48.13333333333333
2888.0	2246.12
2963.0	80.09333333333333
3038.0	82.69333333333333
3113.0	111.96
3188.0	64.02666666666667
3263.0	12.32
3338.0	12.72
3413.0	14.693333333333333
3488.0	11.8
3563.0	6.6
3638.0	5.693333333333333
3713.0	5.413333333333333
3788.0	32.48
3863.0	47.14666666666667
3938.0	39.306666666666665
4013.0	33.373333333333335
4088.0	84.44
4163.0	2188.173333333333
4238.0	44.76
4313.0	9602.066666666668
4388.0	77.77333333333333
4463.0	29.893333333333334
4538.0	23.96
4613.0	22.4
4688.0	1727.3066666666666
4763.0	3.88
4838.0	4.36
4913.0	2.32
4988.0	3.7733333333333334
5063.0	3.12
5138.0	2.6666666666666665
5213.0	4.933333333333334
5288.0	22.186666666666667
5363.0	19.613333333333333
5438.0	16.906666666666666
5513.0	21.96
5588.0	20.08
5663.0	16.866666666666667
5738.0	11.173333333333334
5813.0	17.986666666666668
5888.0	51.986666666666665
5963.0	60.06666666666667
6038.0	42.44
6113.0	42.14666666666667
6188.0	3244.6133333333332
6263.0	5544.946666666667
6338.0	5400.24
6413.0	5461.293333333333
6488.0	4541.613333333334
6563.0	636.3066666666666
6638.0	3.7866666666666666
6713.0	2.8133333333333335
6788.0	1.28
6863.0	0.5333333333333333
6938.0	0.7733333333333333
7013.0	4.466666666666667
7088.0	5.32
7163.0	3.7466666666666666
7238.0	5.493333333333333
7313.0	3.1066666666666665
7388.0	0.0
7463.0	0.48
7538.0	1.4666666666666666
7613.0	3.506666666666667
7688.0	5.1466666666666665
7763.0	2.12
7838.0	1.4533333333333334
7913.0	2.28
7988.0	8.84
8063.0	4.066666666666666
8138.0	2.6933333333333334
8213.0	3.28
8288.0	2.8266666666666667
8363.0	0.4533333333333333
8438.0	0.0
8513.0	0.0
8588.0	0.0
8663.0	0.6
8738.0	1.7733333333333334
8813.0	1.2666666666666666
8888.0	22.293333333333333
8963.0	65.09333333333333
9038.0	51.78666666666667
9113.0	55.6
9188.0	51.17333333333333
9263.0	49.16
9338.0	43.986666666666665
9413.0	33.8
9488.0	48.12
9563.0	56.093333333333334
9638.0	38.413333333333334
9713.0	39.026666666666664
9788.0	51.22666666666667
9863.0	74.30666666666667
9938.0	1.36
10013.0	1.84
10088.0	4.413333333333333
10163.0	5.88
10238.0	3.066666666666667
10313.0	4.16
10388.0	8.933333333333334
10463.0	12.413333333333334
10538.0	9.613333333333333
10613.0	10.12
10688.0	2153.5733333333333
10763.0	3.453333333333333
10838.0	2.96
10913.0	3.8133333333333335
10988.0	44.973333333333336
11063.0	231.32
11138.0	204.4
11213.0	183.77333333333334
11288.0	216.22666666666666
11363.0	172.16
11438.0	10.36
11513.0	12.826666666666666
11588.0	54.24
11663.0	68.54666666666667
11738.0	49.70666666666666
11813.0	56.733333333333334
11888.0	169.72
11963.0	186.37333333333333
12038.0	147.97333333333333
12113.0	160.48
12188.0	201.45333333333335
12263.0	56.2
12338.0	2.0533333333333332
12413.0	8.333333333333334
12488.0	38.12
12563.0	31.8
12638.0	30.426666666666666
12713.0	29.786666666666665
12788.0	22.69333333333333
12863.0	11.666666666666666
12938.0	16.413333333333334
13013.0	22.453333333333333
13088.0	28.52
13163.0	24.04
13238.0	31.066666666666666
13313.0	41.92
13388.0	18.44
13463.0	4.666666666666667
13538.0	9.933333333333334
13613.0	13.253333333333334
13688.0	15.2
13763.0	10.333333333333334
13838.0	9.786666666666667
13913.0	54.06666666666667
13988.0	1415.7733333333333
14063.0	142.77333333333334
14138.0	150.53333333333333
14213.0	217.92
14288.0	114.29333333333334
14363.0	44.57333333333333
14438.0	41.22666666666667
14513.0	38.93333333333333
14588.0	2970.36
14663.0	49.653333333333336
14738.0	63.013333333333335
14813.0	73.6
14888.0	70.85333333333334
14963.0	1.08
15038.0	1.2
15113.0	2.64
15188.0	4.306666666666667
15263.0	8.346666666666666
15338.0	9.76
15413.0	5.826666666666667
15488.0	97.26666666666667
15563.0	185.72
15638.0	160.17333333333335
15713.0	172.37333333333333
15788.0	191.86666666666667
15863.0	276.48
15938.0	165.52
16013.0	122.01333333333334
16088.0	118.02666666666667
16163.0	118.30666666666667
16238.0	10.68
16313.0	6.066666666666666
16388.0	6.453333333333333
16463.0	8.093333333333334
16538.0	1.5466666666666666
16613.0	1.0
16688.0	0.3466666666666667
16763.0	2.2533333333333334
16838.0	0.7066666666666667
16913.0	0.72
16988.0	0.6666666666666666
17063.0	0.6
17138.0	2.48
17213.0	1.48
17288.0	1.76
17363.0	1.08
17438.0	3.3866666666666667
17513.0	2.16
17588.0	2.12
17663.0	4.386666666666667
17738.0	1.3333333333333333
17813.0	3.48
17888.0	1.64
17963.0	6.8533333333333335
18038.0	8.906666666666666
18113.0	2.76
18188.0	1.5866666666666667
18263.0	3.28
18338.0	2.6533333333333333
18413.0	0.56
18488.0	1.0
18563.0	1.0
18638.0	1.3466666666666667
18713.0	0.9466666666666667
18788.0	4.346666666666667
18863.0	7.56
18938.0	210.09333333333333
19013.0	223.32
19088.0	214.34666666666666
19163.0	231.24
19238.0	291.8666666666667
19313.0	54.61333333333334
19388.0	2.64
19463.0	6.44
19538.0	82.94666666666667
19613.0	5567.786666666667
19688.0	219.13333333333333
19763.0	282.2266666666667
19838.0	383.5733333333333
19913.0	254.93333333333334
19988.0	13.266666666666667
20063.0	12.226666666666667
20138.0	11.866666666666667
20213.0	44.21333333333333
20288.0	36.45333333333333
20363.0	33.46666666666667
20438.0	34.04
20513.0	42.42666666666667
20588.0	30.453333333333333
20663.0	26.48
20738.0	30.026666666666667
20813.0	222.73333333333332
20888.0	3483.2933333333335
20963.0	288.49333333333334
21038.0	277.6666666666667
21113.0	324.2133333333333
21188.0	85.93333333333334
21263.0	44.266666666666666
21338.0	110.73333333333333
21413.0	634.6933333333334
21488.0	522.28
21563.0	739.12
21638.0	976.8533333333334
21713.0	738.2133333333334
21788.0	117.98666666666666
21863.0	88.05333333333333
21938.0	101.09333333333333
22013.0	116.17333333333333
22088.0	100.10666666666667
22163.0	101.62666666666667
22238.0	132.32
22313.0	108.16
22388.0	2.6266666666666665
22463.0	3.8533333333333335
22538.0	389.50666666666666
22613.0	648.8533333333334
22688.0	478.9066666666667
22763.0	749.12
22838.0	2384.693333333333
22913.0	462.17333333333335
22988.0	444.08
23063.0	433.24
23138.0	1207.3866666666668
23213.0	2311.7733333333335
23288.0	1887.32
23363.0	1747.2666666666667
23438.0	1858.36
23513.0	764.36
23588.0	3.7866666666666666
23663.0	3.4
23738.0	2.3733333333333335
23813.0	3.3466666666666667
23888.0	0.02666666666666667
23963.0	0.0
24038.0	0.0
24113.0	0.0
24188.0	0.0
24263.0	0.0
24338.0	0.0
24413.0	1.4133333333333333
24488.0	2.066666666666667
24563.0	4.1866666666666665
24638.0	3.28
24713.0	262.52
24788.0	529.0133333333333
24863.0	451.93333333333334
24938.0	480.76
25013.0	495.32
25088.0	96.05333333333333
25163.0	19.72
25238.0	19.16
25313.0	17.333333333333332
25388.0	120.4
25463.0	163.88
25538.0	148.68
25613.0	2290.9333333333334
25688.0	135.98666666666668
25763.0	111.77333333333333
25838.0	96.64
25913.0	116.88
25988.0	63.2
26063.0	7.973333333333334
26138.0	6.866666666666666
26213.0	11.066666666666666
26288.0	15.186666666666667
26363.0	2.466666666666667
26438.0	2.52
26513.0	11.64
26588.0	40.413333333333334
26663.0	25.573333333333334
26738.0	32.18666666666667
26813.0	42.48
26888.0	65.45333333333333
26963.0	55.4
27038.0	44.78666666666667
27113.0	46.72
27188.0	167.38666666666666
27263.0	98.29333333333334
27338.0	83.06666666666666
27413.0	115.45333333333333
27488.0	115.08
27563.0	15.786666666666667
27638.0	14.226666666666667
27713.0	16.6
27788.0	18.4
27863.0	14.546666666666667
27938.0	19.666666666666668
28013.0	18.8
28088.0	525.8133333333334
28163.0	1376.8133333333333
28238.0	1132.2533333333333
28313.0	1190.88
28388.0	1405.72
28463.0	465.6533333333333
28538.0	11.533333333333333
28613.0	13.933333333333334
28688.0	138.26666666666668
28763.0	239.42666666666668
28838.0	193.57333333333332
28913.0	213.89333333333335
28988.0	211.13333333333333
29063.0	73.01333333333334
29138.0	10.933333333333334
29213.0	11.08
29288.0	18.04
29363.0	21.106666666666666
29438.0	10.56
29513.0	9.226666666666667
29588.0	13.24
29663.0	11.36
29738.0	0.0
29813.0	0.0
29877.0	40.60377358490566
