#Position (bp)	Coverage
38.0	31.466666666666665
113.0	32.61333333333334
188.0	41.733333333333334
263.0	40.38666666666666
338.0	57.666666666666664
413.0	63.8
488.0	79.25333333333333
563.0	81.04
638.0	68.77333333333333
713.0	69.4
788.0	58.70666666666666
863.0	61.49333333333333
938.0	62.88
1013.0	68.85333333333334
1088.0	74.93333333333334
1163.0	76.08
1238.0	67.53333333333333
1313.0	46.22666666666667
1388.0	27.133333333333333
1463.0	29.813333333333333
1538.0	24.706666666666667
1613.0	51.44
1688.0	54.96
1763.0	60.52
1838.0	58.89333333333333
1913.0	79.53333333333333
1988.0	78.76
2063.0	87.46666666666667
2138.0	82.76
2213.0	64.97333333333333
2288.0	36.25333333333333
2363.0	33.733333333333334
2438.0	33.29333333333334
2513.0	40.12
2588.0	70.29333333333334
2663.0	89.33333333333333
2738.0	90.50666666666666
2813.0	78.6
2888.0	92.74666666666667
2963.0	110.73333333333333
3038.0	108.6
3113.0	89.16
3188.0	94.93333333333334
3263.0	100.88
3338.0	107.17333333333333
3413.0	100.61333333333333
3488.0	87.04
3563.0	68.62666666666667
3638.0	76.22666666666667
3713.0	73.25333333333333
3788.0	63.56
3863.0	49.74666666666667
3938.0	54.93333333333333
4013.0	56.653333333333336
4088.0	69.6
4163.0	70.52
4238.0	69.33333333333333
4313.0	67.64
4388.0	42.24
4463.0	18.30666666666667
4538.0	6.386666666666667
4613.0	8.72
4688.0	31.08
4763.0	48.18666666666667
4838.0	49.0
4913.0	47.70666666666666
4988.0	56.0
5063.0	55.13333333333333
5138.0	55.653333333333336
5213.0	54.68
5288.0	48.986666666666665
5363.0	52.586666666666666
5438.0	70.94666666666667
5513.0	63.973333333333336
5588.0	76.33333333333333
5663.0	69.81333333333333
5738.0	74.78666666666666
5813.0	72.68
5888.0	82.98666666666666
5963.0	94.89333333333333
6038.0	110.32
6113.0	112.92
6188.0	102.77333333333333
6263.0	95.14666666666666
6338.0	76.45333333333333
6413.0	72.18666666666667
6488.0	71.09333333333333
6563.0	54.13333333333333
6638.0	63.32
6713.0	82.46666666666667
6788.0	88.54666666666667
6863.0	80.46666666666667
6938.0	52.733333333333334
7013.0	38.96
7088.0	26.013333333333332
7163.0	9.0
7238.0	9.0
7313.0	40.57333333333333
7388.0	74.09333333333333
7463.0	93.81333333333333
7538.0	88.69333333333333
7613.0	70.64
7688.0	62.4
7763.0	61.52
7838.0	62.88
7913.0	58.04
7988.0	81.73333333333333
8063.0	93.46666666666667
8138.0	107.6
8213.0	98.0
8288.0	88.88
8363.0	61.10666666666667
8438.0	66.72
8513.0	65.34666666666666
8588.0	45.4
8663.0	40.013333333333335
8738.0	39.78666666666667
8813.0	40.44
8888.0	43.026666666666664
8963.0	61.13333333333333
9038.0	68.0
9113.0	67.45333333333333
9188.0	51.946666666666665
9263.0	29.626666666666665
9338.0	14.0
9413.0	14.0
9488.0	42.88
9563.0	89.09333333333333
9638.0	112.48
9713.0	112.16
9788.0	105.85333333333334
9863.0	86.22666666666667
9938.0	79.69333333333333
10013.0	77.89333333333333
10088.0	76.64
10163.0	79.68
10238.0	73.50666666666666
10313.0	73.77333333333333
10388.0	96.65333333333334
10463.0	95.42666666666666
10538.0	102.88
10613.0	99.22666666666667
10688.0	98.17333333333333
10763.0	89.34666666666666
10838.0	84.28
10913.0	80.04
10988.0	59.52
11063.0	61.906666666666666
11138.0	67.52
11213.0	71.36
11288.0	67.56
11363.0	92.81333333333333
11438.0	91.86666666666666
11513.0	91.62666666666667
11588.0	122.29333333333334
11663.0	118.01333333333334
11738.0	90.30666666666667
11813.0	84.57333333333334
11888.0	86.18666666666667
11963.0	88.21333333333334
12038.0	100.30666666666667
12113.0	121.2
12188.0	139.8
12263.0	116.66666666666667
12338.0	87.78666666666666
12413.0	84.73333333333333
12488.0	77.18666666666667
12563.0	85.24
12638.0	87.86666666666666
12713.0	84.96
12788.0	83.17333333333333
12863.0	79.37333333333333
12938.0	80.96
13013.0	89.92
13088.0	81.70666666666666
13163.0	68.10666666666667
13238.0	70.94666666666667
13313.0	65.56
13388.0	61.04
13463.0	52.986666666666665
13538.0	54.32
13613.0	65.13333333333334
13688.0	73.69333333333333
13763.0	73.61333333333333
13838.0	74.45333333333333
13913.0	72.02666666666667
13988.0	73.65333333333334
14063.0	85.58666666666667
14138.0	86.76
14213.0	99.44
14288.0	99.04
14363.0	92.68
14438.0	95.12
14513.0	70.49333333333334
14588.0	82.12
14663.0	96.72
14738.0	97.8
14813.0	92.02666666666667
14888.0	108.42666666666666
14963.0	100.48
15038.0	114.93333333333334
15113.0	111.97333333333333
15188.0	88.76
15263.0	59.64
15338.0	60.586666666666666
15413.0	57.74666666666667
15488.0	61.693333333333335
15563.0	60.46666666666667
15638.0	77.16
15713.0	80.18666666666667
15788.0	59.8
15863.0	87.48
15938.0	81.30666666666667
16013.0	84.38666666666667
16088.0	79.78666666666666
16163.0	62.973333333333336
16238.0	44.74666666666667
16313.0	42.626666666666665
16388.0	41.653333333333336
16463.0	57.32
16538.0	60.093333333333334
16613.0	68.90666666666667
16688.0	58.973333333333336
16763.0	46.57333333333333
16838.0	35.013333333333335
16913.0	32.53333333333333
16988.0	33.24
17063.0	51.18666666666667
17138.0	92.28
17213.0	119.08
17288.0	120.32
17363.0	103.94666666666667
17438.0	101.85333333333334
17513.0	90.4
17588.0	89.78666666666666
17663.0	80.76
17738.0	60.86666666666667
17813.0	47.49333333333333
17888.0	50.0
17963.0	60.76
18038.0	82.49333333333334
18113.0	88.18666666666667
18188.0	89.34666666666666
18263.0	98.2
18338.0	81.36
18413.0	93.56
18488.0	93.50666666666666
18563.0	69.0
18638.0	85.8
18713.0	66.76
18788.0	73.09333333333333
18863.0	70.61333333333333
18938.0	88.85333333333334
19013.0	95.84
19088.0	114.14666666666666
19163.0	115.08
19238.0	103.48
19313.0	65.84
19388.0	68.72
19463.0	63.04
19538.0	59.88
19613.0	98.77333333333333
19688.0	103.97333333333333
19763.0	102.46666666666667
19838.0	88.10666666666667
19913.0	80.57333333333334
19988.0	90.86666666666666
20063.0	97.69333333333333
20138.0	83.81333333333333
20213.0	84.90666666666667
20288.0	56.61333333333334
20363.0	60.693333333333335
20438.0	57.76
20513.0	74.24
20588.0	72.02666666666667
20663.0	87.02666666666667
20738.0	83.86666666666666
20813.0	80.97333333333333
20888.0	90.37333333333333
20963.0	84.49333333333334
21038.0	86.4
21113.0	70.34666666666666
21188.0	42.06666666666667
21263.0	32.946666666666665
21338.0	42.026666666666664
21413.0	73.44
21488.0	82.17333333333333
21563.0	89.66666666666667
21638.0	91.44
21713.0	104.48
21788.0	88.32
21863.0	85.50666666666666
21938.0	74.94666666666667
22013.0	59.85333333333333
22088.0	48.986666666666665
22163.0	48.89333333333333
22238.0	45.413333333333334
22313.0	42.78666666666667
22388.0	44.08
22463.0	46.61333333333334
22538.0	70.57333333333334
22613.0	74.05333333333333
22688.0	55.666666666666664
22763.0	56.373333333333335
22838.0	89.76
22913.0	76.48
22988.0	83.64
23063.0	78.04
23138.0	62.56
23213.0	66.93333333333334
23288.0	66.96
23363.0	65.18666666666667
23438.0	58.0
23513.0	60.666666666666664
23588.0	63.50666666666667
23663.0	60.10666666666667
23738.0	46.81333333333333
23813.0	46.626666666666665
23888.0	35.373333333333335
23963.0	38.44
24038.0	37.986666666666665
24113.0	45.733333333333334
24188.0	47.973333333333336
24263.0	49.56
24338.0	48.24
24413.0	47.44
24488.0	49.32
24563.0	58.666666666666664
24638.0	58.8
24713.0	75.94666666666667
24788.0	93.54666666666667
24863.0	96.69333333333333
24938.0	96.09333333333333
25013.0	91.42666666666666
25088.0	69.34666666666666
25163.0	63.06666666666667
25238.0	64.04
25313.0	65.90666666666667
25388.0	59.68
25463.0	71.4
25538.0	67.01333333333334
25613.0	62.973333333333336
25688.0	52.78666666666667
25763.0	61.24
25838.0	64.10666666666667
25913.0	69.86666666666666
25988.0	65.53333333333333
26063.0	72.64
26138.0	69.65333333333334
26213.0	83.69333333333333
26288.0	100.85333333333334
26363.0	89.90666666666667
26438.0	90.82666666666667
26513.0	68.94666666666667
26588.0	66.69333333333333
26663.0	71.6
26738.0	72.8
26813.0	66.42666666666666
26888.0	74.48
26963.0	63.12
27038.0	64.53333333333333
27113.0	54.88
27188.0	72.68
27263.0	94.29333333333334
27338.0	100.56
27413.0	97.57333333333334
27488.0	81.52
27563.0	49.46666666666667
27638.0	51.88
27713.0	48.10666666666667
27788.0	50.906666666666666
27863.0	73.74666666666667
27938.0	84.88
28013.0	82.73333333333333
28088.0	80.0
28163.0	83.4
28238.0	89.82666666666667
28313.0	89.65333333333334
28388.0	81.8
28463.0	74.6
28538.0	75.76
28613.0	79.05333333333333
28688.0	82.52
28763.0	72.49333333333334
28838.0	61.86666666666667
28913.0	63.42666666666667
28988.0	68.58666666666667
29063.0	69.36
29138.0	87.58666666666667
29213.0	86.26666666666667
29288.0	79.92
29363.0	63.81333333333333
29438.0	44.4
29513.0	79.69333333333333
29588.0	100.70666666666666
29663.0	94.66666666666667
29738.0	74.93333333333334
29813.0	45.666666666666664
29877.0	9.452830188679245
