#Position (bp)	insert size
38.0	566.0868881462552
113.0	248.19287374128584
188.0	228.13545266067726
263.0	223.43432835820894
338.0	279.67819754210285
413.0	241.6048891415577
488.0	223.5682326621924
563.0	227.26251691474965
638.0	294.81179196704426
713.0	241.34091483447057
788.0	217.11449579831933
863.0	268.3853603603604
938.0	309.49310964649493
1013.0	276.5596620908131
1088.0	255.99154929577466
1163.0	236.51645399597044
1238.0	282.70824053452117
1313.0	253.85159817351598
1388.0	243.38993710691824
1463.0	222.8267543859649
1538.0	265.81091617933726
1613.0	274.5848342469329
1688.0	225.9641817774793
1763.0	234.90243067442657
1838.0	321.86125211505924
1913.0	299.41163556531285
1988.0	252.62582781456953
2063.0	197.08614232209737
2138.0	176.17307692307693
2213.0	265.4946418499718
2288.0	256.48443843031123
2363.0	215.1678420310296
2438.0	241.50797872340425
2513.0	287.16249062265564
2588.0	240.18416316736653
2663.0	232.50058823529412
2738.0	295.6592937524253
2813.0	339.9250288350634
2888.0	254.63888888888889
2963.0	223.5771812080537
3038.0	190.32142857142858
3113.0	255.19375
3188.0	246.32704402515722
3263.0	236.47899159663865
3338.0	196.38636363636363
3413.0	169.2
3488.0	236.89593908629442
3563.0	253.62553191489363
3638.0	249.29535864978902
3713.0	245.30167597765364
3788.0	317.48183012259193
3863.0	248.87057621055322
3938.0	243.83603184542446
4013.0	273.4664196387216
4088.0	266.9640278815036
4163.0	253.82268323129048
4238.0	245.1692202928158
4313.0	286.40782918149466
4388.0	249.67094017094018
4463.0	210.42100977198697
4538.0	250.7577861737976
4613.0	290.5776754890679
4688.0	266.96293706293704
4763.0	216.30652173913043
4838.0	232.49285714285713
4913.0	348.54379878577623
4988.0	255.99553969669938
5063.0	206.22672672672672
5138.0	235.295
5213.0	331.8433734939759
5288.0	273.39279468345575
5363.0	230.02203269367448
5438.0	221.6129612961296
5513.0	358.758389261745
5588.0	247.7320490367776
5663.0	253.49025974025975
5738.0	212.9471544715447
5813.0	175.03658536585365
5888.0	264.4669187145558
5963.0	250.2196261682243
6038.0	215.91959798994975
6113.0	194.73376623376623
6188.0	270.5838593327322
6263.0	252.45983606557377
6338.0	209.89746300211416
6413.0	231.52702702702703
6488.0	281.10034602076126
6563.0	256.2259036144578
6638.0	255.8951612903226
6713.0	282.08986834573557
6788.0	253.9412313432836
6863.0	215.4445989800649
6938.0	222.64
7013.0	297.2981090100111
7088.0	426.8332357418902
7163.0	232.7217939733707
7238.0	208.35262449528938
7313.0	273.9006849315069
7388.0	299.52416356877325
7463.0	215.26244343891403
7538.0	192.2112676056338
