#Position (bp)	Coverage
38.0	1435.3066666666666
113.0	2742.0133333333333
188.0	3212.36
263.0	3838.7466666666664
338.0	3517.7466666666664
413.0	1152.1066666666666
488.0	280.5733333333333
563.0	270.16
638.0	276.8666666666667
713.0	324.46666666666664
788.0	340.41333333333336
863.0	337.7866666666667
938.0	391.92
1013.0	226.33333333333334
1088.0	39.77333333333333
1163.0	36.50666666666667
1238.0	58.413333333333334
1313.0	34.053333333333335
1388.0	12.173333333333334
1463.0	12.733333333333333
1538.0	9.0
1613.0	525.2133333333334
1688.0	567.0266666666666
1763.0	426.52
1838.0	2417.08
1913.0	7462.8
1988.0	298.2
2063.0	296.06666666666666
2138.0	341.2133333333333
2213.0	347.32
2288.0	91.6
2363.0	60.8
2438.0	65.21333333333334
2513.0	77.13333333333334
2588.0	83.68
2663.0	59.6
2738.0	81.12
2813.0	163.62666666666667
2888.0	3083.0666666666666
2963.0	506.62666666666667
3038.0	492.12
3113.0	538.88
3188.0	293.25333333333333
3263.0	39.86666666666667
3338.0	37.86666666666667
3413.0	40.46666666666667
3488.0	48.61333333333334
3563.0	25.026666666666667
3638.0	20.293333333333333
3713.0	17.04
3788.0	65.21333333333334
3863.0	84.94666666666667
3938.0	90.13333333333334
4013.0	105.46666666666667
4088.0	283.85333333333335
4163.0	2031.16
4238.0	187.10666666666665
4313.0	10602.506666666666
4388.0	236.77333333333334
4463.0	65.08
4538.0	70.09333333333333
4613.0	71.65333333333334
4688.0	2662.92
4763.0	17.52
4838.0	10.88
4913.0	10.066666666666666
4988.0	13.293333333333333
5063.0	13.04
5138.0	10.106666666666667
5213.0	17.88
5288.0	61.8
5363.0	65.93333333333334
5438.0	57.653333333333336
5513.0	63.77333333333333
5588.0	64.12
5663.0	35.2
5738.0	31.066666666666666
5813.0	28.933333333333334
5888.0	173.98666666666668
5963.0	232.26666666666668
6038.0	196.42666666666668
6113.0	185.93333333333334
6188.0	6779.546666666667
6263.0	10015.293333333333
6338.0	10505.28
6413.0	9944.813333333334
6488.0	7395.64
6563.0	971.4266666666666
6638.0	9.693333333333333
6713.0	8.8
6788.0	5.4
6863.0	7.053333333333334
6938.0	6.56
7013.0	10.16
7088.0	23.573333333333334
7163.0	24.173333333333332
7238.0	17.76
7313.0	21.253333333333334
7388.0	13.68
7463.0	11.4
7538.0	12.226666666666667
7613.0	15.653333333333334
7688.0	11.933333333333334
7763.0	10.56
7838.0	12.266666666666667
7913.0	13.28
7988.0	58.986666666666665
8063.0	49.13333333333333
8138.0	55.84
8213.0	53.96
8288.0	63.77333333333333
8363.0	14.96
8438.0	5.24
8513.0	4.12
8588.0	4.84
8663.0	4.8933333333333335
8738.0	5.56
8813.0	3.1466666666666665
8888.0	38.53333333333333
8963.0	127.44
9038.0	110.38666666666667
9113.0	108.06666666666666
9188.0	121.92
9263.0	94.04
9338.0	90.01333333333334
9413.0	88.16
9488.0	108.21333333333334
9563.0	114.92
9638.0	90.61333333333333
9713.0	71.94666666666667
9788.0	92.06666666666666
9863.0	29.453333333333333
9938.0	12.066666666666666
10013.0	13.36
10088.0	12.306666666666667
10163.0	10.146666666666667
10238.0	5.493333333333333
10313.0	11.866666666666667
10388.0	38.906666666666666
10463.0	46.346666666666664
10538.0	44.666666666666664
10613.0	42.93333333333333
10688.0	44.14666666666667
10763.0	27.186666666666667
10838.0	18.826666666666668
10913.0	17.053333333333335
10988.0	156.10666666666665
11063.0	902.4666666666667
11138.0	885.8133333333334
11213.0	846.5333333333333
11288.0	923.8
11363.0	700.5066666666667
11438.0	82.50666666666666
11513.0	76.94666666666667
11588.0	298.0133333333333
11663.0	425.0133333333333
11738.0	367.53333333333336
11813.0	391.3066666666667
11888.0	903.9733333333334
11963.0	1093.5066666666667
12038.0	925.2933333333333
12113.0	883.3866666666667
12188.0	937.6666666666666
12263.0	226.24
12338.0	1.48
12413.0	32.08
12488.0	117.21333333333334
12563.0	87.90666666666667
12638.0	100.32
12713.0	101.97333333333333
12788.0	72.89333333333333
12863.0	37.89333333333333
12938.0	44.06666666666667
13013.0	72.72
13088.0	130.96
13163.0	125.28
13238.0	123.2
13313.0	132.52
13388.0	48.266666666666666
13463.0	18.2
13538.0	23.0
13613.0	26.453333333333333
13688.0	26.6
13763.0	21.28
13838.0	11.773333333333333
13913.0	263.26666666666665
13988.0	1216.9733333333334
14063.0	1102.9066666666668
14138.0	1087.8533333333332
14213.0	1285.1333333333334
